Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Bam Adebayo,C,69,19.0,19.8,6.9,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,1.5,15.74,2.5,4.9,51.2,0.0,0.1,0.0,1.9,2.6,72.1,2.5,4.8,52.3,1.403,0.51
Rodney McGruder,SG,18,2.0,16.6,5.1,0.6,1.2,1.8,0.9,0.4,0.2,0.2,1.2,4.3,12.07,2.0,4.1,49.3,0.8,1.9,42.9,0.2,0.4,50.0,1.2,2.1,55.3,1.247,0.6
Jordan Mickey,F,23,3.0,12.3,4.0,0.8,2.7,3.5,0.4,0.3,0.4,0.8,1.6,0.5,10.64,1.7,3.6,47.6,0.1,0.7,12.5,0.6,0.8,68.4,1.6,2.9,56.1,1.1340000000000001,0.49
Derrick Jones Jr.,SF,14,8.0,15.1,3.7,1.4,1.1,2.4,0.4,0.2,0.6,0.4,1.6,1.0,8.82,1.4,3.5,38.8,0.2,1.1,18.8,0.8,1.3,61.1,1.1,2.4,48.5,1.061,0.42
Okaro White,F,6,4.0,13.3,3.3,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1.0,2.0,8.91,1.2,2.7,43.8,0.7,1.8,36.4,0.3,0.5,66.7,0.5,0.8,60.0,1.25,0.56
Luke Babbitt,F,13,5.0,11.2,2.5,0.2,1.0,1.2,0.4,0.1,0.2,0.3,0.5,1.3,1.31,0.8,3.6,23.4,0.8,3.5,24.4,0.0,0.0,0.0,0.0,0.2,0.0,0.7020000000000001,0.35
Derrick Walton Jr.,G,16,0.0,9.2,1.8,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,8.0,11.24,0.5,1.6,32.0,0.4,1.1,41.2,0.4,0.4,100.0,0.1,0.5,12.5,1.16,0.46
Matt Williams Jr.,SG,3,0.0,3.7,1.7,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,-0.64,0.7,2.0,33.3,0.3,1.7,20.0,0.0,0.0,0.0,0.3,0.3,100.0,0.833,0.42
Udonis Haslem,PF,14,0.0,5.1,0.6,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,2.5,1.8,0.2,1.1,20.0,0.1,0.6,12.5,0.1,0.1,50.0,0.1,0.5,28.6,0.5329999999999999,0.23
Total,mia,82,,,103.4,9.3,34.2,43.5,22.7,7.6,5.3,13.6,20.1,1.7,,38.8,85.3,45.5,11.0,30.6,36.0,14.7,19.5,75.5,27.8,54.8,50.8,1.212,0.52
Giannis Antetokounmpo,PF,75,75.0,36.7,26.9,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,1.6,27.37,9.9,18.7,52.9,0.6,1.9,30.7,6.5,8.5,76.0,9.3,16.8,55.4,1.4369999999999998,0.54
Khris Middleton,SF,82,82.0,36.4,20.1,0.5,4.7,5.2,4.0,1.5,0.3,2.3,3.3,1.7,17.45,7.2,15.5,46.6,1.8,5.0,35.9,3.9,4.4,88.4,5.5,10.5,51.7,1.2990000000000002,0.52
Eric Bledsoe,PG,71,71.0,31.5,17.8,0.7,3.2,3.9,5.1,2.0,0.6,2.9,2.5,1.8,20.05,6.4,13.4,47.6,1.7,4.9,34.9,3.4,4.3,79.5,4.7,8.5,55.0,1.334,0.54
Malcolm Brogdon,PG,48,20.0,29.9,13.0,0.5,2.8,3.3,3.2,0.9,0.3,1.4,2.7,2.3,14.31,5.1,10.5,48.5,1.3,3.4,38.5,1.6,1.8,88.2,3.8,7.1,53.2,1.2429999999999999,0.55
Jabari Parker,PF,31,3.0,24.0,12.6,1.4,3.5,4.9,1.9,0.8,0.3,1.5,1.6,1.3,17.19,5.2,10.7,48.2,1.0,2.6,38.3,1.3,1.7,74.1,4.2,8.1,51.4,1.178,0.53
John Henson,F,76,69.0,25.9,8.8,2.0,4.8,6.8,1.5,0.6,1.4,1.1,2.7,1.4,15.78,3.8,6.6,57.2,0.0,0.1,14.3,1.2,2.1,57.0,3.8,6.5,57.8,1.325,0.57
Shabazz Muhammad,F,11,0.0,10.6,8.5,0.7,2.1,2.8,0.6,0.4,0.1,0.1,0.6,7.0,31.04,3.4,6.1,55.2,0.3,0.7,37.5,1.5,1.7,89.5,3.1,5.4,57.6,1.403,0.57
Mirza Teletovic,PF,10,0.0,15.9,7.1,0.3,2.0,2.3,1.0,0.4,0.1,0.7,1.4,1.4,13.53,2.5,5.7,43.9,2.1,4.5,46.7,0.0,0.0,0.0,0.4,1.2,33.3,1.246,0.62
Tony Snell,SG,75,59.0,27.4,6.9,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,2.7,8.49,2.5,5.7,43.5,1.4,3.6,40.3,0.5,0.6,79.2,1.0,2.1,49.0,1.214,0.56
Greg Monroe,C,5,0.0,15.8,6.8,1.2,3.8,5.0,1.0,0.0,0.0,1.2,1.4,0.8,11.15,3.2,6.6,48.5,0.0,0.0,0.0,0.4,0.8,50.0,3.2,6.6,48.5,1.03,0.48
Tyler Zeller,C,24,1.0,16.9,5.9,2.0,2.7,4.6,0.8,0.3,0.6,0.5,2.0,1.6,17.14,2.6,4.4,59.0,0.0,0.1,0.0,0.7,0.8,89.5,2.6,4.3,60.2,1.3430000000000002,0.59
Brandon Jennings,G,14,0.0,14.6,5.2,0.4,1.9,2.2,3.1,0.4,0.3,1.3,0.8,2.4,12.75,1.9,5.1,37.5,0.6,2.4,27.3,0.7,0.7,100.0,1.3,2.8,46.2,1.014,0.44
Thon Maker,C,74,12.0,16.7,4.8,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,1.0,10.22,1.8,4.3,41.1,0.4,1.4,29.8,0.9,1.3,69.9,1.3,2.9,46.7,1.127,0.46
Matthew Dellavedova,PG,38,3.0,18.7,4.3,0.4,1.3,1.7,3.8,0.4,0.0,1.3,1.8,3.0,8.64,1.4,4.0,36.2,0.8,2.1,37.2,0.7,0.7,92.6,0.7,1.9,35.1,1.079,0.46
Sean Kilpatrick,G,23,0.0,8.9,4.0,0.0,1.0,1.1,0.7,0.2,0.0,0.4,0.7,1.7,11.31,1.3,3.6,37.8,0.6,2.0,28.3,0.8,0.8,94.7,0.8,1.6,50.0,1.1340000000000001,0.46
Sterling Brown,SG,54,4.0,14.4,4.0,0.5,2.1,2.6,0.5,0.6,0.2,0.5,1.5,1.0,9.13,1.5,3.8,40.0,0.6,1.7,35.2,0.4,0.4,87.5,0.9,2.1,43.9,1.0590000000000002,0.48
Jason Terry,G,51,4.0,16.0,3.3,0.1,0.8,0.9,1.2,0.8,0.3,0.5,1.0,2.4,8.1,1.2,3.0,38.3,0.8,2.3,34.8,0.2,0.2,88.9,0.4,0.8,48.7,1.078,0.51
Rashad Vaughn,G,22,0.0,7.9,2.7,0.1,0.7,0.8,0.5,0.2,0.1,0.2,0.5,3.0,11.12,1.0,2.3,42.0,0.6,1.6,37.1,0.2,0.3,66.7,0.4,0.7,53.3,1.18,0.55
Gary Payton II,G,12,6.0,8.8,2.5,0.3,1.1,1.4,0.8,0.3,0.1,0.3,1.4,3.0,7.59,1.1,2.8,39.4,0.2,1.0,16.7,0.2,0.3,66.7,0.9,1.8,52.4,0.909,0.42
DeAndre Liggins,G,31,1.0,15.5,1.8,0.2,1.4,1.6,0.9,0.9,0.3,0.4,2.0,2.1,5.03,0.7,2.1,33.8,0.4,1.2,30.6,0.1,0.2,40.0,0.4,0.9,37.9,0.877,0.42
Marshall Plumlee,C,8,0.0,6.5,1.8,0.5,1.6,2.1,0.3,0.0,0.1,0.4,1.3,0.7,10.86,0.1,0.4,33.3,0.0,0.0,0.0,1.5,2.0,75.0,0.1,0.4,33.3,4.667,0.33
Joel Bolomboy,PF,6,0.0,6.3,1.5,1.0,0.7,1.7,0.0,0.3,0.0,0.3,0.5,0.0,11.72,0.5,1.0,50.0,0.0,0.2,0.0,0.5,1.0,50.0,0.5,0.8,60.0,1.5,0.5
D.J. Wilson,PF,22,0.0,3.2,1.0,0.1,0.4,0.5,0.1,0.1,0.0,0.2,0.3,0.8,10.33,0.4,0.7,56.3,0.1,0.2,40.0,0.0,0.1,50.0,0.3,0.5,63.6,1.3130000000000002,0.63
Xavier Munford,G,6,0.0,3.5,0.5,0.2,0.0,0.2,0.7,0.2,0.0,0.3,0.7,2.0,-2.04,0.2,1.0,16.7,0.0,0.3,0.0,0.2,0.3,50.0,0.2,0.7,25.0,0.5,0.17
Total,mil,82,,,106.5,8.4,31.5,39.8,23.2,8.8,5.4,13.1,21.4,1.8,,39.7,83.0,47.8,8.8,24.7,35.5,18.3,23.4,78.3,31.0,58.3,53.1,1.2830000000000001,0.53
Jimmy Butler,SF,59,59.0,36.7,22.2,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,2.7,23.7,7.4,15.6,47.4,1.2,3.4,35.0,6.2,7.2,85.4,6.2,12.2,50.9,1.419,0.51
Karl-Anthony Towns,C,82,82.0,35.6,21.3,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,1.3,24.99,7.8,14.3,54.5,1.5,3.5,42.1,4.2,4.9,85.8,6.3,10.8,58.5,1.4869999999999999,0.6
Andrew Wiggins,SF,82,82.0,36.3,17.7,1.0,3.4,4.4,2.0,1.1,0.6,1.7,2.0,1.2,13.1,6.9,15.9,43.8,1.4,4.1,33.1,2.5,3.8,64.3,5.6,11.7,47.5,1.117,0.48
Jeff Teague,PG,70,70.0,33.0,14.2,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,2.8,16.44,5.1,11.3,44.6,1.2,3.3,36.8,2.9,3.4,84.5,3.9,8.1,47.7,1.252,0.5
Taj Gibson,F,82,82.0,33.3,12.2,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,1.1,15.45,5.2,9.0,57.7,0.1,0.4,20.0,1.7,2.3,76.8,5.1,8.6,59.5,1.355,0.58
Jamal Crawford,G,80,0.0,20.7,10.3,0.3,1.0,1.2,2.3,0.5,0.1,1.2,1.1,1.9,13.06,3.9,9.3,41.5,1.3,3.9,33.1,1.3,1.4,90.3,2.6,5.4,47.7,1.1079999999999999,0.49
Nemanja Bjelica,PF,67,21.0,20.5,6.8,0.8,3.3,4.1,1.3,0.7,0.2,0.8,2.1,1.7,12.62,2.6,5.5,46.1,1.1,2.7,41.5,0.5,0.7,80.0,1.4,2.8,50.5,1.224,0.56
Gorgui Dieng,C,79,0.0,16.9,5.9,1.3,3.2,4.6,0.9,0.6,0.5,0.7,1.9,1.2,14.69,2.4,4.9,47.9,0.2,0.8,31.1,1.0,1.3,77.5,2.1,4.1,51.1,1.2109999999999999,0.5
Derrick Rose,PG,9,0.0,12.4,5.8,0.3,0.3,0.7,1.2,0.4,0.0,0.8,0.2,1.6,11.28,2.6,6.0,42.6,0.1,0.7,16.7,0.6,0.6,100.0,2.4,5.3,45.8,0.963,0.44
Tyus Jones,PG,82,11.0,17.9,5.1,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,3.9,14.1,1.8,4.0,45.7,0.5,1.6,34.9,0.9,1.0,87.7,1.3,2.4,52.8,1.268,0.53
Shabazz Muhammad,F,32,2.0,9.4,3.8,0.5,0.9,1.4,0.2,0.2,0.1,0.2,0.7,1.4,9.37,1.5,3.8,38.8,0.1,0.6,21.1,0.7,1.0,71.0,1.3,3.2,42.2,0.992,0.4
Anthony Brown,F,1,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,41.91,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5
Aaron Brooks,G,32,1.0,5.9,2.3,0.2,0.3,0.5,0.6,0.2,0.0,0.3,0.9,1.8,9.85,0.9,2.2,40.6,0.3,1.0,35.5,0.3,0.3,72.7,0.5,1.2,44.7,1.087,0.49
Justin Patton,C,1,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.88,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.5
Marcus Georges-Hunt,F,42,0.0,5.3,1.4,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.8,2.3,6.88,0.5,1.1,43.8,0.1,0.4,26.7,0.3,0.5,61.9,0.4,0.8,51.5,1.229,0.48
Cole Aldrich,C,21,0.0,2.3,0.6,0.1,0.6,0.7,0.1,0.1,0.0,0.0,0.5,3.0,6.05,0.2,0.7,33.3,0.0,0.0,0.0,0.1,0.3,33.3,0.2,0.7,33.3,0.8,0.33
Total,min,82,,,109.5,10.3,31.6,42.0,22.7,8.4,4.2,11.7,18.2,1.9,,41.0,86.1,47.6,8.0,22.5,35.7,19.4,24.1,80.4,33.0,63.6,51.9,1.271,0.52
Anthony Davis,PF,75,75.0,36.4,28.1,2.5,8.6,11.1,2.3,1.5,2.6,2.2,2.1,1.1,28.98,10.4,19.5,53.4,0.7,2.2,34.0,6.6,8.0,82.8,9.7,17.3,55.8,1.443,0.55
DeMarcus Cousins,C,48,48.0,36.2,25.2,2.2,10.7,12.9,5.4,1.6,1.6,5.0,3.8,1.1,22.66,8.5,18.0,47.0,2.2,6.1,35.4,6.1,8.2,74.6,6.3,11.9,53.0,1.4,0.53
Jrue Holiday,SG,81,81.0,36.1,19.0,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,2.3,17.87,7.6,15.4,49.4,1.5,4.4,33.7,2.3,2.9,78.6,6.1,11.0,55.7,1.236,0.54
Nikola Mirotic,F,30,11.0,29.1,14.6,1.4,6.8,8.2,1.4,1.0,0.9,1.0,2.1,1.3,16.36,5.4,12.7,42.7,2.2,6.6,33.5,1.6,1.9,81.0,3.2,6.2,52.4,1.149,0.51
E'Twaun Moore,SG,82,80.0,31.5,12.5,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,1.8,12.18,5.2,10.1,50.8,1.6,3.7,42.5,0.6,0.8,70.6,3.6,6.5,55.6,1.228,0.59
Rajon Rondo,PG,65,63.0,26.2,8.3,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,3.5,15.28,3.6,7.6,46.8,0.8,2.3,33.3,0.4,0.7,54.3,2.8,5.3,52.6,1.087,0.52
Darius Miller,SF,82,3.0,23.7,7.8,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0,1.9,9.32,2.6,5.9,44.4,1.8,4.4,41.1,0.7,0.8,86.6,0.8,1.6,53.5,1.308,0.59
Ian Clark,G,74,2.0,19.6,7.4,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6,1.9,9.45,3.0,6.7,44.8,0.8,2.6,31.8,0.6,0.8,76.3,2.2,4.1,53.3,1.113,0.51
Jordan Crawford,G,5,0.0,10.6,6.6,0.4,0.4,0.8,2.6,0.2,0.2,1.0,1.4,2.6,19.18,2.4,5.4,44.4,1.6,2.8,57.1,0.2,0.2,100.0,0.8,2.6,30.8,1.222,0.59
Jameer Nelson,G,43,0.0,20.9,5.1,0.3,2.0,2.2,3.6,0.5,0.1,1.3,1.6,2.8,8.87,2.0,4.8,41.0,0.9,2.6,36.4,0.3,0.4,76.5,1.0,2.2,46.3,1.078,0.51
Dante Cunningham,F,51,24.0,21.9,5.0,1.0,2.8,3.8,0.5,0.5,0.3,0.3,1.5,1.6,8.47,1.9,4.4,44.0,0.7,2.1,32.4,0.4,0.7,55.6,1.3,2.3,54.7,1.124,0.52
Cheick Diallo,F,52,0.0,11.2,4.9,0.9,3.2,4.1,0.4,0.2,0.4,0.5,1.6,0.7,17.05,2.0,3.4,58.0,0.0,0.0,0.0,1.0,1.3,75.8,2.0,3.4,58.0,1.443,0.58
Tony Allen,SG,22,0.0,12.4,4.7,0.9,1.2,2.1,0.4,0.5,0.1,0.9,2.2,0.5,8.73,2.0,4.1,48.4,0.2,0.5,33.3,0.5,1.0,52.4,1.8,3.6,50.6,1.1320000000000001,0.51
Emeka Okafor,C,26,19.0,13.6,4.4,1.8,2.8,4.6,0.3,0.3,1.0,0.5,1.2,0.6,16.44,1.8,3.7,50.5,0.0,0.0,0.0,0.7,0.8,81.8,1.8,3.7,50.5,1.2,0.51
Walt Lemon Jr.,G,5,0.0,7.0,3.4,0.0,0.4,0.4,1.0,0.0,0.2,0.8,1.0,1.3,7.03,1.4,3.2,43.8,0.2,0.2,100.0,0.4,0.6,66.7,1.2,3.0,40.0,1.063,0.47
Solomon Hill,SF,12,1.0,15.6,2.4,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2.4,4.79,0.9,3.4,26.8,0.3,1.8,19.0,0.3,0.5,50.0,0.6,1.7,35.0,0.7070000000000001,0.32
Larry Drew II,G,7,0.0,7.9,2.1,0.3,0.0,0.3,1.1,0.0,0.0,0.3,0.6,4.0,6.34,0.9,2.4,35.3,0.4,0.9,50.0,0.0,0.0,0.0,0.4,1.6,27.3,0.882,0.44
DeAndre Liggins,G,27,3.0,9.0,1.6,0.1,0.9,1.0,0.8,0.4,0.1,0.3,0.7,3.0,7.8,0.7,1.5,43.9,0.3,0.6,47.1,0.0,0.0,0.0,0.4,0.9,41.7,1.073,0.54
Omer Asik,C,14,0.0,8.6,1.3,0.5,2.1,2.6,0.1,0.1,0.1,0.4,1.0,0.4,4.5,0.5,1.1,43.8,0.0,0.0,0.0,0.3,0.9,33.3,0.5,1.1,43.8,1.125,0.44
Jalen Jones,F,4,0.0,4.8,1.3,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.5,0.0,5.06,0.3,1.0,25.0,0.3,0.3,100.0,0.5,0.5,100.0,0.0,0.8,0.0,1.25,0.38
Mike James,PG,4,0.0,4.5,1.0,0.3,0.0,0.3,1.5,0.3,0.0,0.3,0.8,6.0,3.55,0.5,2.3,22.2,0.0,0.3,0.0,0.0,0.0,0.0,0.5,2.0,25.0,0.444,0.22
Josh Smith,PF,3,0.0,4.0,0.7,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.0,3.55,0.3,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,25.0,0.5,0.25
Charles Cooke,G,13,0.0,2.9,0.5,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,1.0,-5.06,0.2,1.1,14.3,0.1,0.6,12.5,0.1,0.2,50.0,0.1,0.5,16.7,0.429,0.18
Total,no,82,,,111.7,8.7,35.7,44.3,26.8,8.0,5.9,14.4,19.1,1.9,,42.7,88.3,48.3,10.2,28.2,36.2,16.1,20.9,77.2,32.5,60.1,54.0,1.265,0.54
Kristaps Porzingis,F,48,48.0,32.4,22.7,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,0.6,20.42,8.1,18.5,43.9,1.9,4.8,39.5,4.5,5.7,79.3,6.3,13.8,45.4,1.224,0.49
Tim Hardaway Jr.,SG,57,54.0,33.1,17.5,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,1.7,14.48,6.3,15.0,42.1,2.3,7.2,31.7,2.6,3.1,81.6,4.0,7.8,51.6,1.1640000000000001,0.5
Enes Kanter,C,71,71.0,25.8,14.1,3.8,7.1,11.0,1.5,0.5,0.5,1.7,2.6,0.9,24.02,5.9,10.0,59.2,0.0,0.0,0.0,2.2,2.6,84.8,5.9,10.0,59.4,1.403,0.59
Michael Beasley,F,74,30.0,22.3,13.2,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,0.9,17.89,5.5,10.9,50.7,0.5,1.2,39.5,1.7,2.1,78.0,5.1,9.7,52.0,1.209,0.53
Trey Burke,PG,36,9.0,21.8,12.8,0.4,1.6,2.0,4.7,0.7,0.1,1.2,1.2,4.0,21.11,5.4,10.7,50.3,1.1,2.9,36.2,1.0,1.6,64.9,4.3,7.8,55.6,1.2009999999999998,0.55
Courtney Lee,G,76,69.0,30.4,12.0,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,2.1,13.06,4.5,9.9,45.4,1.5,3.7,40.6,1.5,1.6,91.9,3.0,6.3,48.2,1.209,0.53
Emmanuel Mudiay,G,22,14.0,22.4,8.8,0.5,2.2,2.6,3.9,0.9,0.3,1.9,1.5,2.1,10.22,3.4,9.3,36.8,0.4,2.1,19.6,1.6,2.3,68.6,3.0,7.2,41.8,0.951,0.39
Troy Williams,F,17,1.0,17.1,7.5,1.2,2.2,3.5,0.9,1.1,0.2,1.1,1.9,0.8,16.2,2.9,5.9,49.0,0.6,1.9,33.3,1.1,1.6,70.4,2.2,3.9,56.7,1.28,0.55
Jarrett Jack,G,62,56.0,25.0,7.5,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,3.0,11.5,3.0,7.1,42.7,0.4,1.4,29.1,1.0,1.2,84.0,2.6,5.8,45.9,1.052,0.45
Doug McDermott,SF,55,1.0,21.3,7.2,0.6,1.8,2.4,0.9,0.2,0.2,0.6,1.3,1.5,9.92,2.7,6.0,46.0,1.0,2.5,38.7,0.7,1.0,75.5,1.8,3.5,51.3,1.204,0.54
Kyle O'Quinn,C,77,10.0,18.0,7.1,1.6,4.5,6.1,2.1,0.5,1.3,1.3,2.5,1.6,20.01,2.9,5.0,58.3,0.1,0.2,23.5,1.3,1.6,77.2,2.9,4.8,59.9,1.432,0.59
Luke Kornet,PF,20,1.0,16.4,6.7,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,2.2,13.59,2.5,6.3,39.2,1.4,4.0,35.4,0.4,0.6,72.7,1.1,2.3,45.7,1.072,0.5
Frank Ntilikina,PG,78,9.0,21.9,5.9,0.5,1.8,2.3,3.2,0.8,0.2,1.7,2.3,1.9,7.11,2.3,6.4,36.4,0.6,2.0,31.8,0.6,0.9,72.1,1.7,4.4,38.5,0.9259999999999999,0.41
Isaiah Hicks,F,18,0.0,13.3,4.4,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,1.0,6.88,1.8,4.0,45.8,0.1,0.5,22.2,0.7,1.0,66.7,1.7,3.5,49.2,1.111,0.47
Willy Hernangomez,C,26,0.0,9.0,4.3,0.8,1.7,2.6,0.8,0.3,0.3,1.0,1.2,0.8,16.93,1.9,3.1,60.5,0.0,0.2,20.0,0.5,1.1,42.9,1.8,2.9,63.2,1.37,0.61
Damyean Dotson,SG,44,2.0,10.8,4.1,0.2,1.7,1.9,0.7,0.3,0.0,0.4,0.8,1.8,11.64,1.6,3.7,44.7,0.5,1.5,32.4,0.4,0.5,69.6,1.1,2.1,53.8,1.13,0.52
Lance Thomas,F,73,31.0,18.5,4.1,0.6,1.8,2.4,0.6,0.4,0.2,0.6,1.8,1.1,6.33,1.4,3.7,38.2,0.7,1.7,40.3,0.6,0.7,83.0,0.7,2.0,36.4,1.1159999999999999,0.48
Ramon Sessions,G,13,3.0,12.8,3.7,0.1,1.3,1.4,2.1,0.5,0.1,1.2,1.1,1.8,6.19,1.3,4.1,32.1,0.2,0.8,18.2,0.9,1.2,80.0,1.2,3.2,35.7,0.9059999999999999,0.34
Ron Baker,G,29,1.0,13.3,2.4,0.2,0.9,1.0,1.6,0.9,0.2,0.6,1.1,2.6,9.26,0.7,2.0,33.9,0.4,1.1,33.3,0.7,0.9,76.9,0.3,0.9,34.6,1.203,0.43
Joakim Noah,C,7,0.0,5.7,1.7,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,1.0,15.63,0.7,1.4,50.0,0.0,0.0,0.0,0.3,0.6,50.0,0.7,1.4,50.0,1.2,0.5
Mindaugas Kuzminskas,F,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.99,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Total,ny,82,,,104.5,10.5,33.6,44.0,23.3,6.7,5.1,14.2,20.5,1.6,,40.7,87.7,46.4,8.2,23.3,35.2,14.9,19.0,78.7,32.5,64.4,50.4,1.1909999999999998,0.51
Russell Westbrook,PG,80,80.0,36.4,25.4,1.9,8.2,10.1,10.3,1.8,0.3,4.8,2.5,2.2,24.8,9.5,21.1,44.9,1.2,4.1,29.8,5.2,7.1,73.7,8.3,17.0,48.5,1.202,0.48
Paul George,SG,79,79.0,36.6,21.9,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,1.2,18.71,7.3,17.0,43.0,3.1,7.7,40.1,4.3,5.2,82.2,4.2,9.3,45.4,1.294,0.52
Carmelo Anthony,PF,78,78.0,32.1,16.2,0.9,4.9,5.8,1.3,0.6,0.6,1.3,2.5,1.0,12.78,6.1,15.0,40.4,2.2,6.1,35.7,1.9,2.5,76.7,3.9,8.9,43.7,1.08,0.48
Steven Adams,C,76,76.0,32.7,13.9,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,0.7,20.69,5.9,9.4,62.9,0.0,0.0,0.0,2.1,3.8,55.9,5.9,9.3,63.1,1.483,0.63
Corey Brewer,F,18,16.0,28.6,10.1,1.1,2.3,3.4,1.3,2.1,0.3,0.6,3.1,2.2,14.25,3.6,8.0,44.4,1.3,3.7,34.3,1.7,2.2,79.5,2.3,4.3,53.2,1.264,0.52
Jerami Grant,PF,81,1.0,20.3,8.4,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,1.1,16.19,3.0,5.6,53.5,0.4,1.4,29.1,2.0,3.0,67.5,2.6,4.3,61.3,1.496,0.57
Raymond Felton,G,82,2.0,16.6,6.9,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,2.7,13.11,2.7,6.7,40.7,1.0,2.8,35.4,0.4,0.5,81.8,1.7,3.9,44.4,1.025,0.48
Andre Roberson,G,39,39.0,26.6,5.0,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,1.5,10.9,2.2,4.2,53.7,0.2,0.9,22.2,0.3,1.0,31.6,2.0,3.2,62.7,1.198,0.56
Alex Abrines,G,75,8.0,15.1,4.7,0.3,1.2,1.5,0.4,0.5,0.1,0.3,1.7,1.1,9.03,1.5,3.9,39.5,1.1,2.9,38.0,0.5,0.6,84.8,0.4,0.9,44.3,1.213,0.54
Patrick Patterson,PF,82,3.0,15.5,3.9,0.4,2.0,2.4,0.7,0.6,0.3,0.4,1.1,1.7,10.0,1.3,3.2,39.8,0.8,2.1,38.6,0.5,0.6,87.0,0.5,1.2,42.1,1.195,0.52
Terrance Ferguson,SF,61,12.0,12.5,3.1,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,1.7,7.43,1.1,2.8,41.4,0.7,2.0,33.3,0.1,0.2,90.0,0.5,0.8,61.2,1.1179999999999999,0.53
Josh Huestis,F,69,10.0,14.2,2.3,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,0.8,5.39,0.9,2.6,33.0,0.5,1.7,28.7,0.1,0.3,30.0,0.4,1.0,40.3,0.8740000000000001,0.42
Nick Collison,F,15,0.0,5.0,2.1,0.5,0.9,1.3,0.3,0.0,0.0,0.5,0.5,0.6,13.29,0.9,1.3,68.4,0.0,0.0,0.0,0.3,0.9,38.5,0.9,1.3,68.4,1.632,0.68
Daniel Hamilton,F,6,0.0,4.7,2.0,0.0,0.8,0.8,1.3,0.2,0.0,0.3,0.3,4.0,18.25,0.8,1.8,45.5,0.3,0.8,40.0,0.0,0.0,0.0,0.5,1.0,50.0,1.091,0.55
Kyle Singler,F,12,0.0,4.9,1.9,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,0.7,5.92,0.6,1.8,33.3,0.2,0.4,40.0,0.6,1.1,53.8,0.4,1.3,31.3,1.095,0.38
Dakari Johnson,C,31,6.0,5.2,1.8,0.5,0.6,1.1,0.3,0.2,0.3,0.1,0.9,2.7,16.41,0.7,1.3,56.4,0.0,0.0,0.0,0.4,0.6,55.0,0.7,1.3,56.4,1.41,0.56
