Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Brandon Davies,PF,20,6.0,19.0,6.3,1.8,1.9,3.7,1.4,0.9,0.2,1.3,2.7,1.1,10.76,2.5,6.0,41.2,0.4,1.5,23.3,1.1,1.7,63.6,2.1,4.5,47.2,1.0590000000000002,0.44
Chris Johnson,SG,9,2.0,20.8,6.0,0.3,2.6,2.9,0.3,1.0,0.6,1.0,2.1,0.3,5.99,2.1,6.7,31.7,1.1,4.3,25.6,0.7,0.9,75.0,1.0,2.3,42.9,0.9,0.4
Tim Frazier,PG,6,3.0,28.5,5.7,0.7,2.5,3.2,7.2,1.0,0.0,3.0,2.7,2.4,5.88,2.2,7.2,30.2,0.5,1.8,27.3,0.8,2.5,33.3,1.7,5.3,31.3,0.7909999999999999,0.34
JaKarr Sampson,SF,74,32.0,15.3,5.2,0.5,1.7,2.2,1.0,0.5,0.4,1.0,1.8,1.0,9.39,2.0,4.7,42.2,0.4,1.7,24.4,0.9,1.3,67.0,1.6,3.0,52.5,1.1159999999999999,0.47
Glenn Robinson III,SF,10,1.0,15.3,4.4,1.1,1.4,2.5,0.8,0.3,0.1,0.8,1.0,1.0,8.68,1.8,4.3,41.9,0.4,1.3,30.8,0.4,0.8,50.0,1.4,3.0,46.7,1.023,0.47
Larry Drew II,G,12,1.0,18.3,3.8,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,1.8,4.52,1.7,4.8,34.5,0.3,2.2,15.4,0.2,0.3,66.7,1.3,2.7,50.0,0.7929999999999999,0.38
JaVale McGee,C,6,0.0,10.2,3.0,0.7,1.5,2.2,0.3,0.0,0.2,0.8,0.3,0.4,6.81,1.3,3.0,44.4,0.0,0.0,0.0,0.3,0.7,50.0,1.3,3.0,44.4,1.0,0.44
Malcolm Thomas,PF,17,0.0,11.4,2.6,0.9,2.4,3.3,0.4,0.2,0.1,0.8,1.0,0.5,8.22,1.1,2.4,45.0,0.0,0.4,0.0,0.5,0.8,69.2,1.1,1.9,54.5,1.125,0.45
Furkan Aldemir,PF,41,9.0,13.2,2.3,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,1.6,12.0,1.0,1.9,51.3,0.0,0.1,0.0,0.3,0.7,48.1,1.0,1.8,54.8,1.192,0.51
Drew Gordon,C,9,0.0,7.9,1.9,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,0.3,3.73,0.9,2.1,42.1,0.0,0.3,0.0,0.1,0.2,50.0,0.9,1.8,50.0,0.895,0.42
Malcolm Lee,SG,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Total,phi,82,,,92.0,11.9,30.9,42.9,20.5,9.6,5.9,16.9,21.7,1.2,,33.7,82.6,40.8,8.4,26.3,32.0,16.1,23.8,67.6,25.3,56.3,44.9,1.113,0.46
Eric Bledsoe,SG,81,81.0,34.6,17.0,0.9,4.3,5.2,6.1,1.6,0.6,3.4,2.3,1.8,18.47,5.8,12.9,44.7,1.1,3.4,32.4,4.4,5.4,80.0,4.7,9.6,49.1,1.3159999999999998,0.49
Goran Dragic,PG,52,52.0,33.4,16.2,1.0,2.6,3.6,4.1,1.0,0.2,2.2,2.3,1.9,16.74,6.5,13.1,50.1,1.3,3.6,35.5,1.9,2.5,74.6,5.3,9.5,55.6,1.242,0.55
Markieff Morris,PF,82,82.0,31.5,15.3,1.3,4.8,6.2,2.3,1.2,0.5,2.1,3.0,1.1,15.81,6.2,13.4,46.5,0.7,2.2,31.8,2.2,2.8,76.3,5.5,11.2,49.4,1.1440000000000001,0.49
Isaiah Thomas,PG,46,1.0,25.7,15.2,0.6,1.8,2.4,3.7,1.0,0.1,1.9,2.3,1.9,19.79,4.7,11.1,42.6,1.8,4.5,39.1,4.0,4.6,87.2,3.0,6.6,44.9,1.369,0.5
Brandon Knight,G,11,9.0,31.5,13.4,0.2,1.9,2.1,4.5,0.5,0.1,2.1,1.9,2.1,10.58,4.6,13.0,35.7,1.9,6.1,31.3,2.2,2.6,82.8,2.7,6.9,39.5,1.028,0.43
Gerald Green,G,74,4.0,19.5,11.9,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,0.9,15.47,4.4,10.5,41.6,1.9,5.2,35.4,1.3,1.6,82.5,2.5,5.3,47.8,1.136,0.5
Marcus Morris Sr.,SF,81,35.0,25.2,10.4,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,1.8,13.73,4.1,9.4,43.4,1.4,3.9,35.8,0.9,1.4,62.8,2.7,5.6,48.7,1.107,0.51
P.J. Tucker,PF,78,63.0,30.6,9.1,1.5,5.0,6.4,1.6,1.4,0.3,1.2,2.3,1.3,12.56,3.3,7.6,43.8,1.1,3.2,34.5,1.3,1.8,72.7,2.2,4.4,50.6,1.196,0.51
Brandan Wright,F,40,7.0,21.5,7.0,1.8,3.1,4.9,0.6,0.8,1.2,0.4,1.4,1.4,17.82,3.0,5.2,58.0,0.0,0.1,0.0,1.0,1.5,66.7,3.0,5.1,58.8,1.3530000000000002,0.58
Alex Len,C,69,44.0,22.0,6.3,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,0.4,13.54,2.6,5.1,50.7,0.0,0.0,33.3,1.1,1.5,70.2,2.6,5.1,50.9,1.224,0.51
T.J. Warren,SF,40,1.0,15.4,6.1,1.0,1.1,2.1,0.6,0.5,0.2,0.7,1.3,0.9,14.04,2.8,5.4,52.8,0.1,0.5,23.8,0.4,0.5,73.7,2.7,4.8,56.0,1.145,0.54
Archie Goodwin,SG,41,2.0,13.0,5.6,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,0.9,11.28,1.9,4.9,39.3,0.3,1.0,29.3,1.5,2.0,73.5,1.6,3.9,41.9,1.149,0.42
Miles Plumlee,C,54,28.0,18.6,4.3,1.8,3.3,5.1,0.5,0.6,1.0,0.8,1.8,0.6,13.14,2.0,3.6,54.9,0.0,0.0,0.0,0.4,0.7,50.0,2.0,3.6,54.9,1.195,0.55
Marcus Thornton,SG,9,0.0,9.0,3.6,0.4,1.0,1.4,0.2,0.7,0.0,0.6,0.3,0.4,8.3,1.4,4.4,32.5,0.2,2.1,10.5,0.4,0.6,80.0,1.2,2.3,52.4,0.8,0.35
Anthony Tolliver,F,24,0.0,11.3,3.3,0.3,1.6,1.8,0.4,0.2,0.0,0.5,0.8,0.9,7.82,1.1,3.1,35.1,1.0,2.6,38.7,0.2,0.3,66.7,0.1,0.5,16.7,1.081,0.51
Tyler Ennis,G,8,0.0,7.3,2.8,0.1,0.8,0.9,1.8,0.0,0.3,1.0,0.4,1.8,12.06,1.1,2.6,42.9,0.3,0.8,33.3,0.3,0.3,100.0,0.9,1.9,46.7,1.048,0.48
Earl Barron,C,16,1.0,8.9,2.0,0.9,0.9,1.8,0.3,0.3,0.1,0.3,1.6,1.0,5.04,0.8,2.4,30.8,0.1,0.3,50.0,0.4,0.8,50.0,0.6,2.2,28.6,0.821,0.33
Jerel McNeal,SG,6,0.0,6.0,1.5,0.0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,0.4,1.24,0.5,1.8,27.3,0.2,0.3,50.0,0.3,0.3,100.0,0.3,1.5,22.2,0.818,0.32
A.J. Price,PG,5,0.0,8.8,1.2,0.0,0.6,0.6,1.2,0.0,0.0,0.2,1.0,6.0,-1.54,0.6,2.8,21.4,0.0,1.4,0.0,0.0,0.0,0.0,0.6,1.4,42.9,0.429,0.21
Shavlik Randolph,PF,16,0.0,6.3,1.1,0.8,0.9,1.6,0.2,0.3,0.1,0.1,0.8,1.5,6.16,0.4,1.6,24.0,0.0,0.3,0.0,0.3,0.6,50.0,0.4,1.3,28.6,0.68,0.24
Zoran Dragic,SG,6,0.0,2.2,1.0,0.3,0.2,0.5,0.2,0.0,0.0,0.0,0.2,inf,9.1,0.3,1.3,25.0,0.0,0.8,0.0,0.3,0.5,66.7,0.3,0.5,66.7,0.75,0.25
Reggie Bullock,SF,11,0.0,6.8,0.4,0.1,0.8,0.9,0.2,0.1,0.2,0.2,0.2,1.0,-3.09,0.1,1.5,6.3,0.0,0.6,0.0,0.2,0.4,50.0,0.1,0.8,11.1,0.25,0.06
Seth Curry,SG,2,0.0,4.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,inf,-11.45,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Total,phx,82,,,102.4,10.9,32.2,43.2,20.2,8.5,4.7,14.5,21.3,1.4,,38.8,85.8,45.2,8.5,25.0,34.1,16.4,21.5,76.0,30.2,60.9,49.7,1.193,0.5
LaMarcus Aldridge,C,71,71.0,35.4,23.4,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,1.0,22.85,9.3,19.9,46.6,0.5,1.5,35.2,4.3,5.1,84.5,8.8,18.5,47.5,1.1740000000000002,0.48
Damian Lillard,PG,82,82.0,35.7,21.0,0.6,4.0,4.6,6.2,1.2,0.3,2.7,2.0,2.3,20.79,7.2,16.6,43.4,2.4,7.0,34.3,4.2,4.9,86.4,4.8,9.6,50.0,1.265,0.51
Wesley Matthews,SG,60,60.0,33.7,15.9,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,1.7,16.15,5.6,12.5,44.8,2.9,7.4,38.9,1.8,2.4,75.2,2.7,5.1,53.4,1.271,0.56
Arron Afflalo,G,25,19.0,30.1,10.6,0.2,2.4,2.7,1.1,0.4,0.1,1.3,2.4,0.8,8.28,3.8,9.1,41.4,1.4,3.6,40.0,1.6,1.9,85.1,2.3,5.5,42.3,1.163,0.49
Robin Lopez,C,59,59.0,27.8,9.6,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,0.8,16.26,4.0,7.4,53.5,0.0,0.0,0.0,1.7,2.2,77.2,4.0,7.4,53.7,1.295,0.54
Nicolas Batum,PF,71,71.0,33.5,9.4,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,2.6,13.1,3.4,8.5,40.0,1.4,4.4,32.4,1.2,1.4,85.7,2.0,4.1,48.1,1.107,0.48
Chris Kaman,C,74,13.0,18.9,8.6,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,0.6,17.38,3.8,7.4,51.5,0.0,0.0,0.0,1.0,1.4,70.6,3.8,7.4,51.5,1.162,0.52
CJ McCollum,SG,62,3.0,15.7,6.8,0.2,1.2,1.5,1.0,0.7,0.1,0.8,1.3,1.3,13.15,2.6,5.9,43.6,0.9,2.2,39.6,0.8,1.2,69.9,1.7,3.6,46.0,1.162,0.51
Meyers Leonard,C,55,7.0,15.4,5.9,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,0.8,14.85,2.3,4.5,51.0,0.9,2.0,42.0,0.5,0.6,93.8,1.4,2.4,58.6,1.335,0.61
Tim Frazier,PG,5,0.0,13.6,4.6,0.4,1.4,1.8,3.4,0.4,0.0,1.4,2.0,2.4,13.72,1.6,3.6,44.4,0.4,1.2,33.3,1.0,1.2,83.3,1.2,2.4,50.0,1.278,0.5
Dorell Wright,SF,48,2.0,12.4,4.6,0.3,2.0,2.3,0.9,0.4,0.2,0.4,1.1,2.3,13.42,1.5,4.0,37.9,0.9,2.3,38.0,0.7,0.9,81.0,0.6,1.7,37.8,1.153,0.49
Steve Blake,PG,81,0.0,18.9,4.3,0.2,1.5,1.7,3.6,0.5,0.1,1.3,1.5,2.8,9.48,1.5,4.0,37.3,1.0,2.7,35.2,0.4,0.5,70.7,0.6,1.3,41.7,1.07,0.49
Thomas Robinson,F,32,4.0,12.2,3.6,1.0,3.1,4.2,0.3,0.5,0.3,1.0,1.7,0.3,11.05,1.5,2.8,51.6,0.0,0.0,0.0,0.7,1.5,43.8,1.5,2.8,51.6,1.264,0.52
Joel Freeland,C,48,8.0,12.9,3.5,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,0.7,12.26,1.5,3.1,49.0,0.0,0.0,0.0,0.4,0.5,84.0,1.5,3.1,49.0,1.119,0.49
Alonzo Gee,SF,15,2.0,10.1,3.4,0.5,1.1,1.6,0.4,0.5,0.1,0.5,1.1,0.8,9.71,1.4,3.3,42.9,0.2,0.7,27.3,0.4,0.8,50.0,1.2,2.5,47.4,1.041,0.46
Allen Crabbe,SG,51,9.0,13.4,3.3,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,2.6,8.7,1.2,3.0,41.2,0.6,1.7,35.3,0.2,0.3,75.0,0.6,1.3,48.5,1.0979999999999999,0.51
Will Barton,SF,30,0.0,10.0,3.0,0.1,1.0,1.1,0.9,0.5,0.1,0.6,0.7,1.6,8.37,1.3,3.3,38.0,0.1,0.6,22.2,0.3,0.5,66.7,1.1,2.7,41.5,0.9,0.4
Victor Claver,PF,10,0.0,7.6,2.4,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,0.3,9.27,0.9,2.0,45.0,0.6,1.1,54.5,0.0,0.0,0.0,0.3,0.9,33.3,1.2,0.6
Total,por,82,,,102.8,10.7,35.1,45.9,21.9,6.4,4.5,13.3,18.2,1.7,,38.7,86.0,45.0,9.8,27.2,36.2,15.5,19.4,80.1,28.9,58.8,49.1,1.196,0.51
DeMarcus Cousins,C,59,59.0,34.1,24.1,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,0.8,25.29,8.4,18.1,46.7,0.0,0.1,25.0,7.2,9.2,78.2,8.4,17.9,46.9,1.3330000000000002,0.47
Rudy Gay,SF,68,67.0,35.4,21.1,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,1.4,19.76,7.5,16.4,45.5,1.2,3.2,35.9,5.0,5.8,85.8,6.3,13.2,47.9,1.2830000000000001,0.49
Darren Collison,G,45,45.0,34.8,16.1,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,2.3,17.53,5.8,12.2,47.3,1.3,3.6,37.3,3.2,4.1,78.8,4.4,8.6,51.4,1.318,0.53
Ben McLemore,G,82,82.0,32.6,12.1,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,1.0,10.42,4.4,10.1,43.7,1.7,4.8,35.8,1.6,2.0,81.3,2.7,5.4,50.7,1.199,0.52
Omri Casspi,F,67,19.0,21.1,8.9,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,1.2,14.45,3.1,6.4,48.9,0.5,1.3,40.2,2.1,2.9,73.3,2.6,5.1,51.2,1.389,0.53
Derrick Williams,PF,74,6.0,19.8,8.3,0.6,2.2,2.7,0.7,0.5,0.1,0.8,0.9,0.9,12.89,2.9,6.6,44.7,0.7,2.1,31.4,1.8,2.6,68.4,2.3,4.4,51.1,1.272,0.5
Ray McCallum,PG,68,30.0,21.1,7.4,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,2.2,12.54,3.0,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,2.5,5.3,47.9,1.07,0.47
Carl Landry,PF,70,15.0,17.0,7.2,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,0.5,14.93,2.7,5.3,51.5,0.0,0.0,0.0,1.8,2.1,82.0,2.7,5.3,51.5,1.3630000000000002,0.51
Jason Thompson,PF,81,63.0,24.6,6.1,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0,1.0,10.23,2.5,5.3,47.0,0.0,0.0,0.0,1.1,1.8,62.2,2.5,5.3,47.1,1.147,0.47
Andre Miller,PG,30,0.0,20.7,5.7,0.5,2.0,2.5,4.7,0.6,0.1,1.9,1.6,2.4,12.38,2.3,4.9,45.9,0.2,0.9,23.1,1.0,1.3,78.9,2.1,4.1,50.8,1.162,0.48
Ramon Sessions,G,36,7.0,17.8,5.4,0.4,1.6,1.9,2.7,0.4,0.0,1.4,1.3,1.9,8.14,1.8,5.1,34.4,0.2,0.8,21.4,1.8,2.4,72.7,1.6,4.3,36.8,1.071,0.36
Nik Stauskas,G,73,1.0,15.4,4.4,0.2,1.1,1.2,0.9,0.3,0.2,0.5,1.3,1.7,7.5,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,0.8,2.0,40.8,1.078,0.45
Reggie Evans,C,47,7.0,16.3,3.7,2.1,4.3,6.4,0.7,0.5,0.1,1.0,1.9,0.7,11.68,1.2,2.9,42.3,0.0,0.0,0.0,1.3,2.1,61.9,1.2,2.9,43.0,1.285,0.42
Ryan Hollins,C,46,9.0,9.6,3.0,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,0.6,13.16,1.2,1.8,64.6,0.0,0.0,0.0,0.7,1.2,57.4,1.2,1.8,64.6,1.671,0.65
Quincy Miller,F,6,0.0,10.2,2.8,0.3,1.7,2.0,0.5,1.0,0.5,0.5,0.7,1.0,11.07,0.7,3.0,22.2,0.2,1.2,14.3,1.3,1.8,72.7,0.5,1.8,27.3,0.9440000000000001,0.25
David Stockton,G,3,0.0,11.0,2.7,0.0,0.7,0.7,3.0,0.7,0.0,1.3,0.3,2.3,10.77,0.7,2.0,33.3,0.3,0.7,50.0,1.0,2.0,50.0,0.3,1.3,25.0,1.3330000000000002,0.42
Eric Moreland,C,3,0.0,0.7,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,40.93,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100.0,2.0,1.0
Sim Bhullar,C,3,0.0,1.0,0.7,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,inf,44.4,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,1.0,0.5
David Wear,F,2,0.0,3.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,inf,2.42,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Total,sac,82,,,101.3,10.9,33.3,44.2,20.3,6.7,4.0,15.6,20.7,1.3,,36.7,80.7,45.5,5.6,16.5,34.1,22.3,29.3,76.2,31.1,64.2,48.4,1.256,0.49
Kawhi Leonard,SF,64,64.0,31.8,16.5,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2.0,1.7,22.09,6.2,12.8,47.9,1.0,3.0,34.9,3.2,3.9,80.2,5.1,9.8,51.9,1.286,0.52
Tony Parker,G,68,68.0,28.7,14.4,0.2,1.7,1.9,4.9,0.6,0.0,2.1,1.6,2.3,15.94,5.9,12.2,48.6,0.6,1.3,42.7,1.9,2.4,78.3,5.4,10.9,49.3,1.173,0.51
Tim Duncan,C,77,77.0,28.9,13.9,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,1.8,22.69,5.4,10.6,51.2,0.0,0.1,28.6,3.0,4.0,74.0,5.4,10.5,51.4,1.306,0.51
Danny Green,SF,81,80.0,28.5,11.7,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,1.7,16.55,4.0,9.1,43.6,2.4,5.6,41.8,1.4,1.6,87.4,1.6,3.5,46.6,1.2819999999999998,0.57
Manu Ginobili,G,70,0.0,22.7,10.5,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,1.9,16.2,3.6,8.4,42.6,1.3,3.7,34.5,2.1,2.9,72.1,2.3,4.7,48.9,1.253,0.5
Marco Belinelli,G,62,9.0,22.4,9.2,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4,1.5,12.47,3.2,7.6,42.3,1.4,3.7,37.4,1.4,1.6,84.8,1.8,3.9,47.1,1.209,0.51
Boris Diaw,C,81,15.0,24.5,8.7,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,1.8,12.74,3.6,7.8,46.0,0.7,2.1,32.0,0.9,1.1,77.4,2.9,5.7,51.2,1.12,0.5
Tiago Splitter,C,52,35.0,19.8,8.2,1.8,3.1,4.8,1.5,0.7,0.7,1.2,2.0,1.3,18.98,3.3,5.8,55.8,0.0,0.0,0.0,1.7,2.3,75.0,3.3,5.8,55.8,1.413,0.56
Patty Mills,PG,51,0.0,15.7,6.9,0.4,1.1,1.5,1.7,0.5,0.0,0.7,1.1,2.5,13.1,2.5,6.6,38.1,1.2,3.6,34.1,0.6,0.8,82.5,1.3,3.0,42.9,1.045,0.47
Cory Joseph,SG,79,14.0,18.3,6.8,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,2.8,15.57,2.6,5.2,50.4,0.2,0.6,36.4,1.3,1.8,73.4,2.4,4.6,52.0,1.3019999999999998,0.52
Aron Baynes,C,70,17.0,16.0,6.6,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3,0.5,15.97,2.6,4.7,56.6,0.0,0.1,25.0,1.3,1.5,86.5,2.6,4.6,57.0,1.41,0.57
Austin Daye,SF,26,4.0,10.3,4.0,0.2,2.1,2.3,0.3,0.3,0.1,0.7,1.2,0.5,7.2,1.5,4.4,34.8,0.7,2.2,33.3,0.2,0.2,100.0,0.8,2.2,36.2,0.8959999999999999,0.43
Matt Bonner,C,72,19.0,13.0,3.7,0.4,1.2,1.6,0.7,0.1,0.2,0.2,0.9,4.3,10.13,1.3,3.2,40.9,0.6,1.8,36.5,0.4,0.5,81.1,0.7,1.4,46.2,1.148,0.51
Jeff Ayres,F,51,0.0,7.5,2.7,0.7,1.6,2.3,0.3,0.2,0.2,0.5,1.2,0.5,14.44,1.1,1.9,57.9,0.0,0.0,0.0,0.5,0.7,75.0,1.1,1.9,57.9,1.442,0.58
Kyle Anderson,SF,33,8.0,10.8,2.2,0.2,2.0,2.2,0.8,0.5,0.2,0.3,0.8,2.8,8.19,0.9,2.7,34.8,0.1,0.3,27.3,0.3,0.4,64.3,0.8,2.4,35.9,0.831,0.37
JaMychal Green,F,4,0.0,6.3,2.0,0.8,0.8,1.5,0.0,0.0,0.5,0.5,1.5,0.0,10.0,1.0,1.8,57.1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.3,80.0,1.143,0.57
Reggie Williams,SF,20,0.0,5.3,1.9,0.3,0.6,0.9,0.5,0.1,0.0,0.1,0.6,5.0,10.54,0.8,2.0,38.5,0.2,1.0,15.8,0.2,0.2,100.0,0.6,1.0,60.0,0.9490000000000001,0.42
Total,sa,82,,,103.2,9.8,33.8,43.6,24.4,8.0,5.4,13.5,19.1,1.8,,39.1,83.6,46.8,8.3,22.5,36.7,16.7,21.4,78.0,30.9,61.1,50.5,1.234,0.52
DeMar DeRozan,SF,60,60.0,35.0,20.1,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,1.5,17.46,6.8,16.5,41.3,0.4,1.5,28.4,6.0,7.2,83.2,6.4,15.0,42.6,1.216,0.43
Kyle Lowry,PG,70,70.0,34.5,17.8,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3.0,2.7,19.33,6.1,14.9,41.2,1.9,5.6,33.8,3.6,4.5,80.8,4.3,9.3,45.7,1.193,0.48
Lou Williams,SG,80,0.0,25.2,15.5,0.3,1.6,1.9,2.1,1.1,0.1,1.3,1.3,1.6,19.9,4.7,11.6,40.4,1.9,5.6,34.0,4.3,4.9,86.1,2.8,6.0,46.4,1.338,0.49
Jonas Valanciunas,C,80,80.0,26.2,12.0,2.7,6.0,8.7,0.5,0.4,1.2,1.4,2.8,0.4,20.6,4.7,8.2,57.2,0.0,0.0,0.0,2.7,3.5,78.6,4.7,8.1,57.3,1.4769999999999999,0.57
Terrence Ross,SG,82,61.0,25.5,9.8,0.4,2.4,2.8,1.0,0.6,0.3,0.8,1.7,1.2,11.21,3.8,9.2,41.0,1.8,4.8,37.2,0.5,0.7,78.6,2.0,4.4,45.2,1.072,0.51
Greivis Vasquez,PG,82,29.0,24.3,9.5,0.3,2.4,2.6,3.7,0.6,0.1,1.5,2.2,2.5,12.67,3.6,8.8,40.8,1.6,4.3,37.9,0.6,0.8,75.8,2.0,4.6,43.6,1.069,0.5
Amir Johnson,F,75,72.0,26.4,9.3,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,1.1,15.43,4.0,6.9,57.4,0.3,0.6,41.3,1.1,1.7,61.2,3.7,6.3,59.0,1.337,0.59
Patrick Patterson,PF,81,4.0,26.6,8.0,1.6,3.8,5.3,1.9,0.7,0.5,0.7,1.8,2.9,14.67,3.0,6.6,44.9,1.3,3.5,37.1,0.8,1.0,78.8,1.7,3.1,53.6,1.2109999999999999,0.55
James Johnson,PF,70,17.0,19.6,7.9,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2,1.2,17.93,3.4,5.8,58.9,0.2,0.7,21.6,1.0,1.5,65.7,3.2,5.0,64.3,1.371,0.6
Tyler Hansbrough,PF,74,8.0,14.3,3.6,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,1.1,13.3,1.2,2.2,52.1,0.0,0.1,14.3,1.3,1.9,69.8,1.1,2.1,53.8,1.636,0.52
Landry Fields,SG,26,9.0,8.3,1.8,0.4,0.6,1.0,0.6,0.4,0.0,0.3,0.3,1.9,10.82,0.8,1.6,48.8,0.0,0.1,50.0,0.2,0.2,83.3,0.7,1.5,48.7,1.122,0.5
Chuck Hayes,PF,29,0.0,8.8,1.7,0.6,1.1,1.8,0.7,0.3,0.1,0.3,1.3,2.5,10.39,0.8,1.6,47.8,0.0,0.0,0.0,0.2,0.4,54.5,0.8,1.6,47.8,1.087,0.48
Bruno Caboclo,SF,8,0.0,2.9,1.3,0.1,0.1,0.3,0.0,0.0,0.1,0.5,0.4,0.0,-1.78,0.5,1.5,33.3,0.3,0.4,66.7,0.0,0.0,0.0,0.3,1.1,22.2,0.833,0.42
Lucas Nogueira,C,6,0.0,3.8,1.0,0.3,1.5,1.8,0.2,0.3,0.0,0.3,1.0,0.5,5.24,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,1.3,25.0,0.75,0.25
Greg Stiemsma,C,17,0.0,3.9,0.8,0.5,0.4,0.9,0.2,0.1,0.0,0.4,0.9,0.4,7.87,0.4,0.5,75.0,0.0,0.0,0.0,0.1,0.2,50.0,0.4,0.5,75.0,1.75,0.75
Total,tor,82,,,104.0,10.7,30.8,41.5,20.7,7.5,4.4,12.2,20.9,1.7,,37.9,83.3,45.5,8.9,25.1,35.2,19.3,24.6,78.7,29.0,58.2,49.9,1.249,0.51
Gordon Hayward,SF,76,76.0,34.4,19.3,0.7,4.2,4.9,4.1,1.4,0.4,2.7,1.7,1.5,20.24,6.4,14.3,44.5,1.6,4.3,36.4,4.9,6.1,81.2,4.8,10.0,48.1,1.3459999999999999,0.5
Derrick Favors,C,74,74.0,30.8,16.0,2.6,5.6,8.2,1.5,0.8,1.7,1.6,2.8,0.9,21.86,6.5,12.4,52.5,0.0,0.1,16.7,3.0,4.5,66.9,6.5,12.3,52.7,1.2930000000000001,0.53
Alec Burks,SG,27,27.0,33.3,13.9,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,1.6,13.07,4.5,11.1,40.3,1.0,2.5,38.2,3.9,4.8,82.2,3.5,8.6,40.9,1.247,0.45
Enes Kanter,C,49,48.0,27.1,13.8,3.0,4.8,7.8,0.5,0.5,0.3,1.9,2.3,0.3,17.57,5.8,11.9,49.1,0.3,0.8,31.7,1.9,2.4,78.8,5.6,11.0,50.5,1.165,0.5
Trey Burke,PG,76,43.0,30.1,12.8,0.4,2.3,2.7,4.3,0.9,0.2,1.6,1.6,2.6,12.64,4.9,13.2,36.8,1.6,5.1,31.8,1.4,1.9,75.2,3.2,8.1,40.0,0.968,0.43
