Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Meyers Leonard,F,69,9.0,17.5,5.5,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4,0.7,12.14,2.2,4.0,54.5,0.0,0.1,42.9,1.0,1.3,80.9,2.1,3.9,54.8,1.361,0.55
Will Barton,SG,73,5.0,12.2,4.0,0.5,1.5,2.0,0.8,0.5,0.1,0.8,0.8,1.0,9.12,1.6,4.2,38.2,0.1,0.9,13.8,0.7,0.9,76.9,1.5,3.3,44.7,0.955,0.4
Luke Babbitt,F,62,0.0,11.8,3.9,0.2,2.0,2.2,0.5,0.2,0.1,0.4,1.3,1.3,9.47,1.4,3.8,36.8,1.0,2.9,34.8,0.2,0.2,76.9,0.4,0.9,42.9,1.043,0.5
Victor Claver,PF,49,16.0,16.6,3.8,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,1.0,7.05,1.5,3.9,39.2,0.5,1.8,28.7,0.3,0.6,46.7,1.0,2.1,48.0,0.9890000000000001,0.46
Nolan Smith,PG,40,0.0,7.2,2.8,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.7,1.2,7.15,1.1,2.9,36.8,0.2,0.7,21.4,0.5,0.7,71.4,0.9,2.2,41.9,0.965,0.39
Ronnie Price,PG,39,0.0,13.1,2.7,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.1,6.81,1.0,3.1,32.5,0.3,1.0,25.6,0.4,0.6,70.8,0.7,2.1,35.8,0.875,0.37
Sasha Pavlovic,SG,39,1.0,13.5,2.6,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.3,6.2,1.1,3.1,35.3,0.5,1.5,30.0,0.0,0.2,16.7,0.6,1.5,40.7,0.866,0.43
Joel Freeland,C,51,1.0,9.4,2.6,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,0.7,9.37,1.1,2.8,40.8,0.0,0.0,0.0,0.4,0.5,66.7,1.1,2.8,40.8,0.9440000000000001,0.41
Jared Jeffries,PF,38,0.0,9.2,1.2,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,0.8,2.45,0.4,1.4,29.6,0.0,0.1,0.0,0.3,0.6,52.2,0.4,1.4,30.8,0.815,0.3
Total,por,82,,,97.5,10.7,30.2,40.8,21.8,6.6,4.3,14.2,18.5,1.5,,36.7,81.9,44.8,8.2,23.2,35.3,15.9,20.5,77.6,28.5,58.7,48.6,1.1909999999999998,0.5
DeMarcus Cousins,C,75,74.0,30.5,17.1,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,0.9,20.21,6.4,13.8,46.5,0.1,0.3,18.2,4.2,5.6,73.8,6.4,13.5,47.1,1.236,0.47
Tyreke Evans,G,65,61.0,31.0,15.2,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,1.8,18.16,5.6,11.8,47.8,0.7,2.0,33.8,3.2,4.2,77.5,4.9,9.7,50.8,1.29,0.51
Isaiah Thomas,PG,79,62.0,26.9,13.9,0.4,1.7,2.0,4.0,0.8,0.0,1.8,2.1,2.3,17.58,4.6,10.5,44.0,1.5,4.1,35.8,3.2,3.6,88.2,3.2,6.5,49.1,1.3219999999999998,0.51
Marcus Thornton,SG,72,8.0,24.0,12.7,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,1.3,16.32,4.6,10.8,42.9,2.0,5.3,37.2,1.5,1.8,88.1,2.7,5.5,48.4,1.183,0.52
Jason Thompson,PF,82,81.0,27.9,10.9,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,0.8,14.64,4.6,9.1,50.2,0.0,0.0,0.0,1.7,2.5,69.4,4.6,9.0,50.4,1.196,0.5
John Salmons,SF,76,72.0,30.0,8.8,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9,2.7,10.2,3.2,8.1,39.9,1.3,3.5,37.1,1.1,1.4,77.3,1.9,4.5,42.0,1.0979999999999999,0.48
Patrick Patterson,PF,24,3.0,23.2,8.0,1.7,3.2,4.8,1.3,0.5,0.5,0.8,2.0,1.6,14.51,3.5,7.0,49.4,0.7,1.5,44.4,0.5,0.6,78.6,2.8,5.5,50.8,1.149,0.54
Aaron Brooks,G,46,20.0,20.8,8.0,0.3,1.4,1.7,2.3,0.6,0.2,1.4,1.9,1.7,12.12,3.0,6.6,45.9,1.0,2.8,37.8,0.9,1.1,76.9,2.0,3.8,51.7,1.208,0.54
Jimmer Fredette,G,69,0.0,14.0,7.2,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,1.4,14.66,2.5,5.9,42.1,0.9,2.3,41.7,1.2,1.4,85.9,1.6,3.7,42.3,1.208,0.5
Toney Douglas,PG,22,0.0,17.1,6.1,0.5,1.7,2.2,2.6,1.4,0.0,1.1,1.9,2.3,16.05,2.2,5.2,43.0,1.0,2.5,38.9,0.7,0.7,100.0,1.3,2.7,46.7,1.1840000000000002,0.52
Travis Outlaw,SF,38,2.0,11.7,5.3,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,1.1,13.1,1.9,4.7,41.8,0.4,1.3,28.0,1.0,1.4,73.1,1.6,3.3,47.2,1.13,0.46
Francisco Garcia,SG,40,15.0,17.8,5.2,0.2,1.5,1.7,1.1,0.8,0.8,0.5,1.7,2.2,10.53,1.9,5.1,37.6,1.0,2.7,36.7,0.3,0.4,85.7,0.9,2.4,38.5,1.005,0.47
James Johnson,PF,54,11.0,16.3,5.1,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8,0.9,10.28,2.2,5.2,41.3,0.0,0.4,9.5,0.7,1.2,59.7,2.1,4.9,43.9,0.975,0.42
Thomas Robinson,F,51,0.0,15.9,4.8,1.8,2.9,4.7,0.7,0.5,0.4,1.3,1.9,0.6,10.63,2.0,4.8,42.4,0.0,0.0,0.0,0.8,1.4,57.7,2.0,4.8,42.4,1.016,0.42
Cole Aldrich,C,15,0.0,11.7,3.3,1.2,3.0,4.2,0.2,0.1,0.9,0.6,1.3,0.3,15.77,1.4,2.5,56.8,0.0,0.0,0.0,0.5,0.7,72.7,1.4,2.5,56.8,1.351,0.57
Chuck Hayes,PF,74,1.0,16.3,2.7,1.5,2.5,4.0,1.5,0.4,0.2,0.6,1.5,2.5,10.71,1.1,2.6,44.2,0.0,0.0,0.0,0.4,0.6,62.5,1.1,2.6,44.4,1.042,0.44
Tyler Honeycutt,SF,9,0.0,3.6,0.9,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.2,0.4,1.97,0.3,1.2,27.3,0.0,0.2,0.0,0.2,0.2,100.0,0.3,1.0,33.3,0.727,0.27
Total,sac,82,,,100.2,11.5,29.1,40.6,20.8,8.2,4.2,14.0,20.9,1.5,,37.6,84.2,44.7,7.4,20.5,36.3,17.5,22.8,76.9,30.2,63.7,47.4,1.19,0.49
Tony Parker,G,66,66.0,32.9,20.3,0.3,2.7,3.0,7.6,0.8,0.1,2.6,1.4,2.9,23.1,7.9,15.1,52.2,0.4,1.0,35.3,4.2,5.0,84.5,7.5,14.0,53.4,1.348,0.53
Tim Duncan,C,69,69.0,30.1,17.8,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,1.3,24.45,7.1,14.1,50.2,0.0,0.1,28.6,3.6,4.3,81.7,7.1,14.0,50.4,1.2570000000000001,0.5
Kawhi Leonard,SF,58,57.0,31.2,11.9,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,1.5,16.46,4.5,9.1,49.4,1.1,3.0,37.4,1.8,2.2,82.5,3.4,6.1,55.4,1.31,0.56
Manu Ginobili,G,60,0.0,23.2,11.8,0.5,2.9,3.4,4.6,1.3,0.2,2.2,1.9,2.1,19.05,3.8,9.0,42.5,1.4,3.9,35.3,2.7,3.4,79.6,2.4,5.1,48.0,1.308,0.5
Danny Green,SG,80,80.0,27.5,10.5,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,1.5,14.19,3.7,8.3,44.8,2.2,5.2,42.9,0.8,1.0,84.8,1.5,3.1,48.0,1.264,0.58
Tiago Splitter,C,81,58.0,24.7,10.3,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,1.3,18.72,3.9,7.0,56.0,0.0,0.0,0.0,2.6,3.5,73.0,3.9,6.9,56.1,1.4880000000000002,0.56
Gary Neal,PG,68,17.0,21.8,9.5,0.2,1.9,2.1,1.9,0.4,0.0,1.0,1.4,1.9,11.59,3.6,8.8,41.2,1.3,3.7,35.5,0.9,1.1,86.5,2.3,5.1,45.4,1.08,0.49
Stephen Jackson,SF,55,6.0,19.5,6.2,0.4,2.4,2.8,1.5,0.7,0.3,1.4,1.6,1.0,8.09,2.2,6.0,37.3,0.8,3.1,27.1,0.9,1.3,70.0,1.4,2.9,48.1,1.033,0.44
Boris Diaw,C,75,20.0,22.8,5.8,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,2.1,11.96,2.4,4.4,53.9,0.4,1.0,38.5,0.6,0.9,72.3,2.0,3.4,58.7,1.31,0.58
DeJuan Blair,C,61,16.0,14.0,5.4,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8,0.9,14.66,2.3,4.4,52.4,0.0,0.0,0.0,0.7,1.1,62.9,2.3,4.4,52.6,1.21,0.52
Patty Mills,PG,58,2.0,11.3,5.1,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9,1.6,14.16,1.9,4.2,46.9,0.9,2.2,40.0,0.3,0.3,84.2,1.1,1.9,55.0,1.22,0.58
Cory Joseph,PG,28,9.0,13.9,4.5,0.4,1.4,1.9,1.9,0.5,0.1,0.8,0.9,2.5,13.52,1.8,3.9,46.4,0.2,0.8,28.6,0.6,0.8,85.7,1.6,3.2,50.6,1.145,0.49
Matt Bonner,C,68,4.0,13.4,4.2,0.4,1.5,1.9,0.5,0.3,0.3,0.2,1.3,2.3,11.88,1.6,3.4,48.7,0.8,1.8,44.2,0.2,0.2,73.3,0.9,1.6,53.6,1.252,0.6
Nando De Colo,G,72,6.0,12.8,3.8,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,1.7,11.15,1.5,3.3,43.6,0.4,1.1,37.8,0.5,0.6,79.5,1.0,2.2,46.5,1.145,0.5
James Anderson,SG,10,0.0,9.4,3.4,0.3,1.1,1.4,0.9,0.3,0.2,0.7,0.7,1.3,13.05,1.1,2.5,44.0,0.5,1.1,45.5,0.7,0.9,77.8,0.6,1.4,42.9,1.36,0.54
Aron Baynes,C,16,0.0,8.8,2.7,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,0.5,8.8,1.1,2.3,50.0,0.0,0.1,0.0,0.4,0.8,58.3,1.1,2.2,51.4,1.194,0.5
Total,sa,82,,,103.0,8.1,33.2,41.3,25.1,8.5,5.4,14.1,17.4,1.8,,39.1,81.4,48.1,8.1,21.5,37.6,16.6,21.0,79.1,31.1,59.9,51.9,1.266,0.53
Rudy Gay,SF,33,32.0,34.7,19.5,1.3,5.1,6.4,2.8,1.7,0.7,2.8,2.9,1.0,17.62,7.3,17.1,42.5,1.3,4.0,33.6,3.6,4.2,85.6,5.9,13.2,45.2,1.138,0.46
DeMar DeRozan,SG,82,82.0,36.7,18.1,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,1.4,14.81,6.7,15.0,44.5,0.4,1.5,28.3,4.3,5.2,83.1,6.3,13.5,46.3,1.206,0.46
Andrea Bargnani,C,35,25.0,28.7,12.7,0.7,2.9,3.7,1.1,0.6,0.7,1.5,1.8,0.7,11.27,4.9,12.2,39.9,1.1,3.5,30.9,1.9,2.2,84.4,3.8,8.7,43.6,1.04,0.44
Kyle Lowry,PG,68,52.0,29.7,11.6,0.8,3.9,4.7,6.4,1.4,0.4,2.3,3.2,2.8,17.51,3.7,9.2,40.1,1.5,4.1,36.2,2.8,3.5,79.5,2.2,5.1,43.3,1.27,0.48
Jose Calderon,G,45,30.0,28.3,11.1,0.3,2.0,2.4,7.4,0.6,0.1,1.7,1.3,4.4,19.23,4.2,8.8,47.0,1.8,4.1,42.9,1.0,1.2,90.4,2.4,4.8,50.5,1.256,0.57
Alan Anderson,SG,65,2.0,23.0,10.7,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,1.3,12.61,3.6,9.5,38.3,1.5,4.4,33.3,1.9,2.3,85.7,2.2,5.1,42.6,1.125,0.46
Amir Johnson,F,81,38.0,28.7,10.0,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,1.0,17.33,4.1,7.5,55.4,0.1,0.2,38.5,1.7,2.3,72.7,4.1,7.3,55.8,1.3419999999999999,0.56
Ed Davis,F,45,24.0,24.2,9.7,2.1,4.6,6.7,1.2,0.6,0.8,1.0,2.5,1.2,18.13,4.1,7.5,54.9,0.0,0.0,0.0,1.5,2.3,64.7,4.1,7.5,54.9,1.2919999999999998,0.55
Jonas Valanciunas,C,62,57.0,23.9,8.9,2.0,4.0,6.0,0.7,0.3,1.3,1.5,3.0,0.5,15.62,3.3,5.9,55.7,0.0,0.0,0.0,2.4,3.0,78.9,3.3,5.9,55.7,1.514,0.56
Linas Kleiza,SF,20,3.0,18.8,7.4,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,1.1,8.29,2.4,7.2,33.3,1.0,3.3,30.3,1.6,1.9,84.2,1.4,3.9,35.9,1.028,0.4
Terrence Ross,SG,73,2.0,17.0,6.4,0.5,1.5,2.0,0.7,0.6,0.2,0.7,1.7,1.1,10.48,2.5,6.3,40.7,0.9,2.7,33.2,0.4,0.6,71.4,1.7,3.6,46.4,1.022,0.48
John Lucas III,PG,63,0.0,13.1,5.3,0.1,0.9,1.0,1.7,0.4,0.0,0.4,0.8,4.0,12.84,2.0,5.3,38.6,0.9,2.4,37.7,0.3,0.4,72.0,1.1,2.9,39.3,0.997,0.47
Mickael Pietrus,SF,19,16.0,20.3,5.3,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.7,0.6,6.0,1.8,5.2,34.7,1.1,3.4,31.3,0.6,0.9,66.7,0.7,1.8,41.2,1.02,0.45
Landry Fields,SG,51,22.0,20.3,4.7,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,1.4,10.31,2.0,4.4,45.7,0.0,0.3,14.3,0.7,1.0,64.2,2.0,4.1,47.8,1.0759999999999998,0.46
Sebastian Telfair,PG,13,0.0,14.2,4.3,0.1,1.2,1.2,3.0,0.7,0.1,0.8,1.5,3.5,10.72,1.4,4.8,29.0,0.8,2.8,27.0,0.8,0.9,83.3,0.6,1.9,32.0,0.903,0.37
Quincy Acy,F,29,0.0,11.8,4.0,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,0.6,15.93,1.4,2.6,56.0,0.0,0.1,50.0,1.1,1.3,81.6,1.4,2.5,56.2,1.547,0.57
Aaron Gray,C,42,16.0,12.2,2.8,1.1,2.0,3.2,0.8,0.2,0.1,0.9,2.0,0.9,8.98,1.1,2.1,53.3,0.0,0.0,0.0,0.5,1.0,52.3,1.1,2.1,53.3,1.3219999999999998,0.53
Dominic McGuire,PF,15,9.0,15.3,2.1,0.7,2.5,3.2,0.7,0.3,0.5,0.5,1.7,1.4,7.49,1.0,2.1,46.9,0.0,0.0,0.0,0.1,0.4,33.3,1.0,2.1,46.9,1.0,0.47
Total,tor,82,,,97.2,10.6,29.6,40.2,21.5,7.3,4.8,13.2,22.4,1.6,,36.3,81.5,44.6,7.0,20.3,34.3,17.6,22.3,78.8,29.4,61.2,48.0,1.192,0.49
Al Jefferson,C,78,78.0,33.1,17.8,2.0,7.2,9.2,2.1,1.0,1.1,1.3,2.2,1.6,20.99,7.8,15.8,49.4,0.0,0.2,11.8,2.1,2.8,77.0,7.8,15.6,50.0,1.125,0.5
Paul Millsap,PF,78,78.0,30.4,14.6,2.3,4.8,7.1,2.6,1.3,1.0,1.8,3.0,1.5,19.89,5.5,11.2,49.0,0.2,0.5,33.3,3.4,4.6,74.2,5.3,10.7,49.8,1.297,0.5
Gordon Hayward,SF,72,27.0,29.2,14.1,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,1.8,16.81,4.7,10.7,43.5,1.4,3.4,41.5,3.4,4.1,82.7,3.3,7.3,44.4,1.3159999999999998,0.5
Mo Williams,PG,46,46.0,30.8,12.9,0.5,1.9,2.4,6.2,1.0,0.2,2.7,2.3,2.3,14.47,5.0,11.6,43.0,1.3,3.3,38.3,1.6,1.8,88.2,3.7,8.2,44.9,1.111,0.48
Randy Foye,SG,82,72.0,27.4,10.8,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,1.8,11.75,3.6,9.0,39.7,2.2,5.3,41.0,1.4,1.8,81.9,1.4,3.7,37.8,1.195,0.52
Derrick Favors,C,77,8.0,23.2,9.4,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,0.6,17.57,3.6,7.4,48.2,0.0,0.1,0.0,2.3,3.4,68.8,3.6,7.3,48.7,1.28,0.48
Marvin Williams,F,73,51.0,23.7,7.2,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,1.3,10.91,2.7,6.4,42.3,0.7,2.3,32.5,1.1,1.4,77.8,2.0,4.2,47.7,1.126,0.48
Enes Kanter,C,70,2.0,15.4,7.2,1.9,2.4,4.3,0.4,0.4,0.5,1.4,1.7,0.3,17.65,2.9,5.4,54.4,0.0,0.0,100.0,1.3,1.7,79.5,2.9,5.4,54.2,1.335,0.54
Alec Burks,SG,64,0.0,17.8,7.0,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,1.2,11.51,2.5,6.1,42.0,0.5,1.4,35.9,1.4,2.0,71.3,2.0,4.6,43.9,1.162,0.46
DeMarre Carroll,F,66,12.0,16.8,6.0,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,1.8,15.52,2.3,4.9,46.0,0.3,1.1,28.6,1.1,1.5,76.5,2.0,3.8,50.8,1.213,0.49
Jamaal Tinsley,PG,66,32.0,18.5,3.5,0.3,1.5,1.7,4.4,1.0,0.2,1.6,1.6,2.7,10.6,1.3,3.5,36.8,0.6,1.9,30.7,0.3,0.4,69.2,0.7,1.6,43.9,0.9790000000000001,0.45
Jeremy Evans,F,37,0.0,5.8,2.0,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,1.4,19.88,0.7,1.2,61.4,0.0,0.0,0.0,0.6,0.9,63.6,0.7,1.2,62.8,1.705,0.61
Earl Watson,PG,48,4.0,17.3,2.0,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.8,7.7,0.8,2.5,30.8,0.1,0.6,17.9,0.4,0.5,68.0,0.7,1.9,34.8,0.8,0.33
Kevin Murphy,SG,17,0.0,3.1,0.9,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.7,-4.44,0.4,1.6,25.0,0.1,0.3,20.0,0.0,0.0,0.0,0.4,1.4,26.1,0.536,0.27
Total,utah,82,,,98.0,12.1,30.0,42.0,22.7,8.4,6.3,14.2,21.3,1.6,,37.1,81.8,45.4,6.2,16.9,36.6,17.5,23.0,76.4,31.0,64.9,47.7,1.198,0.49
John Wall,PG,49,42.0,32.7,18.5,0.7,3.3,4.0,7.6,1.3,0.8,3.2,2.4,2.4,20.91,6.6,15.0,44.1,0.2,0.9,26.7,5.0,6.2,80.4,6.4,14.1,45.2,1.2329999999999999,0.45
Bradley Beal,SG,56,46.0,31.2,13.9,0.8,3.0,3.8,2.4,0.9,0.5,1.6,2.0,1.5,13.69,5.0,12.3,41.0,1.6,4.2,38.6,2.2,2.8,78.6,3.4,8.1,42.4,1.135,0.48
Jordan Crawford,G,43,12.0,26.2,13.2,0.7,2.4,3.1,3.7,0.6,0.1,2.3,1.4,1.6,14.73,4.9,11.8,41.5,1.4,4.0,34.5,2.0,2.5,82.1,3.5,7.8,45.1,1.1179999999999999,0.47
Nene,C,61,49.0,27.2,12.6,1.7,5.0,6.7,2.9,0.9,0.6,2.3,2.8,1.3,17.07,4.7,9.7,48.0,0.0,0.0,0.0,3.2,4.4,72.9,4.7,9.7,48.1,1.29,0.48
Martell Webster,SF,76,62.0,28.9,11.4,0.7,3.2,3.9,1.9,0.6,0.2,1.2,2.2,1.6,13.89,3.7,8.4,44.2,1.8,4.3,42.2,2.2,2.6,84.8,1.9,4.0,46.3,1.3659999999999999,0.55
Emeka Okafor,C,79,77.0,26.0,9.7,2.5,6.2,8.8,1.2,0.6,1.0,1.4,1.8,0.9,15.88,4.2,8.7,47.7,0.0,0.0,0.0,1.4,2.4,57.1,4.2,8.7,47.7,1.114,0.48
Trevor Ariza,SF,56,15.0,26.3,9.5,0.8,4.0,4.8,2.0,1.3,0.4,1.5,1.3,1.3,14.04,3.4,8.1,41.7,1.4,3.7,36.4,1.4,1.7,82.1,2.0,4.3,46.3,1.175,0.5
Kevin Seraphin,C,79,8.0,21.8,9.1,1.4,3.0,4.4,0.7,0.3,0.7,1.6,2.7,0.4,10.37,4.2,9.1,46.1,0.0,0.0,0.0,0.8,1.1,69.3,4.2,9.1,46.1,1.0070000000000001,0.46
A.J. Price,PG,57,22.0,22.4,7.7,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,3.2,12.45,2.8,7.2,39.0,1.2,3.5,35.0,0.9,1.1,79.0,1.6,3.7,42.7,1.068,0.47
Cartier Martin,PF,41,3.0,16.9,6.6,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,0.6,9.75,2.3,6.1,38.1,1.4,3.6,39.7,0.5,0.7,71.4,0.9,2.6,35.8,1.071,0.5
Trevor Booker,F,48,14.0,18.5,5.3,2.0,2.9,5.0,0.8,0.7,0.3,0.6,2.0,1.3,13.9,2.3,4.6,49.1,0.0,0.1,0.0,0.8,1.5,55.6,2.3,4.5,50.2,1.1640000000000001,0.49
Shelvin Mack,G,7,2.0,20.1,5.3,0.4,1.9,2.3,3.3,0.9,0.0,1.1,1.4,2.9,10.46,2.3,5.7,40.0,0.6,1.9,30.8,0.1,0.3,50.0,1.7,3.9,44.4,0.925,0.45
Garrett Temple,SG,51,36.0,22.7,5.1,0.6,1.8,2.4,2.3,1.0,0.3,1.2,1.8,1.9,8.82,2.1,5.1,40.7,0.5,1.6,32.5,0.5,0.7,70.3,1.5,3.5,44.4,1.016,0.46
Chris Singleton,SF,57,11.0,16.2,4.1,0.9,2.3,3.2,0.6,0.7,0.4,0.8,2.2,0.8,7.81,1.6,4.2,38.2,0.1,0.6,19.4,0.7,1.2,57.1,1.5,3.6,41.5,0.9590000000000001,0.4
Shaun Livingston,G,17,4.0,18.8,3.7,0.1,2.1,2.2,2.2,0.6,0.1,1.0,1.3,2.2,7.39,1.4,3.9,36.4,0.0,0.2,0.0,0.9,0.9,100.0,1.4,3.7,38.1,0.955,0.36
Jannero Pargo,PG,7,0.0,14.6,3.0,0.0,0.9,0.9,2.0,0.0,0.1,1.1,1.1,1.8,0.28,1.1,4.6,25.0,0.4,2.9,15.0,0.3,0.3,100.0,0.7,1.7,41.7,0.6559999999999999,0.3
Earl Barron,C,11,1.0,11.1,2.5,1.5,2.5,3.9,0.3,0.5,0.5,0.9,2.1,0.3,6.93,1.2,3.4,35.1,0.0,0.0,0.0,0.2,0.5,40.0,1.2,3.4,35.1,0.757,0.35
Jan Vesely,PF,51,4.0,11.8,2.5,0.8,1.5,2.4,0.5,0.3,0.3,0.5,2.1,1.0,7.65,1.1,2.2,50.0,0.0,0.0,0.0,0.2,0.8,30.8,1.1,2.2,50.4,1.105,0.5
Jason Collins,C,6,2.0,9.0,0.7,0.2,1.2,1.3,0.3,0.3,0.7,0.3,1.8,1.0,2.9,0.2,1.0,16.7,0.0,0.0,0.0,0.3,0.3,100.0,0.2,1.0,16.7,0.667,0.17
Total,wsh,82,,,93.2,10.8,32.3,43.2,21.6,7.3,4.6,14.6,20.5,1.5,,35.5,81.6,43.5,6.6,18.2,36.5,15.6,21.3,73.3,28.8,63.4,45.5,1.1420000000000001,0.48
