Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Anthony Davis,PF,75,75.0,36.1,28.0,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,0.9,27.59,10.3,20.3,50.5,0.5,1.8,29.9,6.9,8.6,80.2,9.7,18.6,52.4,1.375,0.52
DeMarcus Cousins,C,17,17.0,33.8,24.4,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,1.1,23.26,8.4,18.5,45.2,2.1,5.6,37.5,5.5,7.1,77.7,6.2,12.8,48.6,1.318,0.51
Jrue Holiday,SG,67,61.0,32.7,15.4,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,2.5,17.19,6.0,13.3,45.4,1.5,4.2,35.6,1.8,2.5,70.8,4.6,9.1,49.8,1.1520000000000001,0.51
Jordan Crawford,G,19,0.0,23.3,14.1,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,2.3,17.71,5.5,11.5,48.2,1.9,5.0,38.9,1.1,1.4,76.9,3.6,6.5,55.3,1.225,0.57
Omri Casspi,F,1,0.0,24.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,10.04,5.0,9.0,55.6,2.0,4.0,50.0,0.0,0.0,0.0,3.0,5.0,60.0,1.3330000000000002,0.67
Terrence Jones,PF,51,12.0,24.8,11.5,1.3,4.7,5.9,1.2,0.8,1.0,0.9,1.3,1.2,16.26,4.5,9.6,47.2,0.4,1.5,25.3,2.0,3.3,60.6,4.2,8.1,51.2,1.194,0.49
Lance Stephenson,G,6,0.0,27.0,9.7,0.5,2.5,3.0,4.8,0.3,0.2,1.8,3.0,2.6,10.35,4.3,9.2,47.3,0.2,1.7,10.0,0.8,1.3,62.5,4.2,7.5,55.6,1.055,0.48
E'Twaun Moore,SG,73,22.0,24.9,9.6,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,2.6,12.13,3.9,8.5,45.7,1.1,2.8,37.0,0.8,1.0,77.0,2.8,5.6,50.1,1.131,0.52
Tyreke Evans,G,26,0.0,18.2,9.5,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,2.3,15.9,3.5,8.7,40.1,0.8,2.7,30.0,1.7,2.2,77.6,2.7,6.0,44.6,1.093,0.45
Langston Galloway,SG,55,0.0,20.4,8.6,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,2.3,11.2,3.0,8.0,37.4,1.8,4.9,37.7,0.7,0.9,76.9,1.2,3.1,37.0,1.068,0.49
Buddy Hield,SG,57,37.0,20.4,8.6,0.3,2.6,2.9,1.4,0.3,0.1,0.8,1.4,1.6,9.97,3.2,8.3,39.3,1.6,4.2,36.9,0.5,0.6,87.9,1.7,4.0,41.7,1.036,0.49
Tim Frazier,PG,65,35.0,23.5,7.1,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,3.3,12.4,2.5,6.2,40.3,0.6,2.0,31.3,1.5,2.0,76.0,1.9,4.2,44.6,1.149,0.45
Solomon Hill,SF,80,71.0,29.7,7.0,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,1.7,8.06,2.3,6.0,38.3,1.2,3.4,34.8,1.3,1.6,80.5,1.1,2.6,42.8,1.178,0.48
Dante Cunningham,F,66,35.0,25.0,6.6,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,1.3,10.2,2.6,5.4,48.5,1.1,2.7,39.2,0.2,0.4,59.3,1.6,2.7,57.9,1.212,0.58
Quinn Cook,PG,9,0.0,12.3,5.8,0.1,0.3,0.4,1.6,0.3,0.0,0.6,0.8,2.8,15.34,2.4,4.6,53.7,0.7,1.3,50.0,0.2,0.3,66.7,1.8,3.2,55.2,1.268,0.61
Axel Toupane,F,2,0.0,20.5,5.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,2.5,0.0,8.62,2.5,4.0,62.5,0.5,1.5,33.3,0.0,0.0,0.0,2.0,2.5,80.0,1.375,0.69
Wayne Selden,G,3,3.0,15.7,5.3,0.0,1.7,1.7,0.3,0.7,0.0,1.0,2.0,0.3,9.98,1.7,2.7,62.5,1.3,2.3,57.1,0.7,1.3,50.0,0.3,0.3,100.0,2.0,0.88
Alexis Ajinca,C,39,15.0,15.0,5.3,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,0.4,12.91,2.3,4.6,50.0,0.0,0.1,0.0,0.7,1.0,72.5,2.3,4.5,51.1,1.163,0.5
Cheick Diallo,F,17,0.0,11.7,5.1,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,0.6,16.89,2.1,4.5,47.4,0.0,0.0,0.0,0.9,1.2,71.4,2.1,4.5,47.4,1.145,0.47
Archie Goodwin,SG,3,0.0,10.0,5.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,inf,19.67,0.7,1.7,40.0,0.3,0.7,50.0,3.3,3.3,100.0,0.3,1.0,33.3,3.0,0.5
Reggie Williams,SF,6,0.0,13.2,4.5,0.3,0.7,1.0,0.7,0.5,0.0,0.0,0.3,inf,11.69,1.3,3.8,34.8,0.8,1.8,45.5,1.0,1.2,85.7,0.5,2.0,25.0,1.1740000000000002,0.46
Donatas Motiejunas,F,34,0.0,14.1,4.4,0.8,2.2,3.0,0.9,0.5,0.3,0.9,1.6,1.0,9.13,1.7,4.1,41.3,0.3,1.4,23.4,0.7,1.4,51.0,1.4,2.7,50.5,1.087,0.45
Hollis Thompson,F,9,8.0,21.2,3.8,0.4,2.7,3.1,1.0,0.7,0.0,0.2,1.6,4.5,4.75,1.2,4.6,26.8,0.7,2.7,25.0,0.7,1.0,66.7,0.6,1.9,29.4,0.8290000000000001,0.34
Anthony Brown,F,9,0.0,15.9,3.8,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,1.2,5.93,1.6,4.6,34.1,0.7,2.7,25.0,0.0,0.0,0.0,0.9,1.9,47.1,0.8290000000000001,0.41
Jarrett Jack,G,2,0.0,16.5,3.0,0.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0,1.7,7.68,1.0,1.5,66.7,0.0,0.5,0.0,1.0,1.0,100.0,1.0,1.0,100.0,2.0,0.67
Omer Asik,C,31,19.0,15.5,2.7,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,1.1,9.78,1.0,2.1,47.7,0.0,0.0,0.0,0.7,1.3,59.0,1.0,2.1,47.7,1.308,0.48
Total,no,82,,,104.3,8.6,35.1,43.7,22.8,7.8,5.5,12.3,18.2,1.8,,39.1,87.0,45.0,9.4,26.8,35.0,16.7,22.3,75.0,29.8,60.2,49.5,1.2,0.5
Carmelo Anthony,PF,74,74.0,34.3,22.4,0.8,5.1,5.9,2.9,0.8,0.4,2.1,2.7,1.4,17.96,8.1,18.8,43.3,2.0,5.7,35.9,4.1,4.9,83.3,6.1,13.1,46.6,1.194,0.49
Kristaps Porzingis,F,66,65.0,32.8,18.1,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,0.8,17.49,6.7,14.9,45.0,1.7,4.8,35.7,3.0,3.8,78.6,5.0,10.2,49.3,1.214,0.51
Derrick Rose,PG,64,64.0,32.5,18.0,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,1.9,17.05,7.2,15.3,47.1,0.2,0.9,21.7,3.5,4.0,87.4,7.0,14.3,48.7,1.181,0.48
Courtney Lee,G,77,74.0,31.9,10.8,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,2.6,12.2,4.2,9.1,45.6,1.4,3.5,40.1,1.1,1.3,86.7,2.8,5.6,49.0,1.186,0.53
Brandon Jennings,G,58,11.0,24.6,8.6,0.4,2.3,2.6,4.9,0.9,0.1,1.8,1.4,2.7,12.7,2.8,7.4,38.0,1.2,3.4,34.0,1.8,2.3,75.6,1.6,3.9,41.5,1.156,0.46
Willy Hernangomez,C,72,22.0,18.4,8.2,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1,1.0,19.0,3.4,6.5,52.9,0.1,0.2,26.7,1.3,1.7,72.8,3.4,6.3,53.8,1.262,0.53
Justin Holiday,SG,82,4.0,20.0,7.7,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,1.5,12.71,2.8,6.6,43.3,1.2,3.3,35.5,0.8,1.0,82.5,1.7,3.2,51.3,1.169,0.52
Kyle O'Quinn,C,79,8.0,15.6,6.3,2.0,3.6,5.6,1.5,0.5,1.3,1.0,2.2,1.5,20.59,2.7,5.2,52.1,0.0,0.2,11.8,0.8,1.1,77.1,2.7,5.0,53.8,1.2009999999999998,0.52
Mindaugas Kuzminskas,F,68,5.0,14.9,6.3,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,1.4,12.45,2.3,5.4,42.9,0.8,2.5,32.1,0.8,1.0,80.9,1.5,2.9,52.0,1.155,0.5
Lance Thomas,F,46,15.0,21.0,6.0,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8,1.4,8.39,2.1,5.3,39.8,0.8,1.8,44.7,0.9,1.1,84.3,1.3,3.5,37.1,1.127,0.48
Chasson Randle,G,18,0.0,12.5,5.3,0.4,1.2,1.6,1.6,0.3,0.1,0.9,1.6,1.8,12.51,1.6,4.0,38.9,0.6,1.8,31.3,1.6,1.7,93.5,1.0,2.2,45.0,1.319,0.46
Joakim Noah,C,46,46.0,22.1,5.0,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,1.8,15.25,2.2,4.4,49.0,0.0,0.0,0.0,0.7,1.7,43.6,2.2,4.4,49.3,1.149,0.49
Ron Baker,G,52,13.0,16.5,4.1,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,1.9,7.51,1.6,4.2,37.8,0.4,1.7,26.7,0.5,0.8,65.1,1.1,2.5,45.0,0.991,0.43
Maurice Ndour,SF,32,4.0,10.3,3.1,0.7,1.3,2.0,0.3,0.5,0.2,0.4,0.9,0.6,11.17,1.2,2.7,45.9,0.0,0.2,14.3,0.6,0.8,73.1,1.2,2.4,48.7,1.153,0.46
Sasha Vujacic,SG,42,4.0,9.7,3.0,0.3,1.1,1.4,1.2,0.3,0.0,0.4,0.9,3.3,8.51,1.0,3.2,30.9,0.5,1.8,31.1,0.4,0.6,70.8,0.5,1.5,30.6,0.912,0.39
Marshall Plumlee,C,21,1.0,8.1,1.9,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,0.8,11.13,0.8,1.4,55.2,0.0,0.0,0.0,0.4,0.9,42.1,0.8,1.4,55.2,1.379,0.55
Total,ny,82,,,104.3,12.0,33.2,45.2,21.8,7.1,5.5,13.2,20.3,1.7,,39.6,88.5,44.7,8.6,24.7,34.8,16.6,21.1,78.8,31.0,63.8,48.6,1.18,0.5
Russell Westbrook,PG,81,81.0,34.6,31.6,1.7,9.0,10.7,10.4,1.6,0.4,5.4,2.3,1.9,30.7,10.2,24.0,42.5,2.5,7.2,34.3,8.8,10.4,84.5,7.7,16.8,45.9,1.318,0.48
Victor Oladipo,SG,67,67.0,33.2,15.9,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,1.5,13.62,6.1,13.9,44.2,1.9,5.3,36.1,1.7,2.3,75.3,4.3,8.7,49.1,1.145,0.51
Enes Kanter,C,72,0.0,21.3,14.3,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,0.5,23.74,5.6,10.2,54.5,0.1,0.5,13.2,3.1,4.0,78.6,5.5,9.7,56.8,1.402,0.55
Steven Adams,C,80,80.0,29.9,11.3,3.5,4.1,7.7,1.1,1.1,1.0,1.8,2.4,0.6,16.51,4.7,8.2,57.1,0.0,0.0,0.0,2.0,3.2,61.1,4.7,8.2,57.2,1.382,0.57
Taj Gibson,F,23,16.0,21.2,9.0,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,0.5,13.84,3.9,7.8,49.7,0.0,0.0,100.0,1.2,1.7,71.8,3.8,7.7,49.4,1.156,0.5
Josh Huestis,F,2,0.0,15.5,7.0,2.0,2.5,4.5,1.5,0.0,1.5,0.0,0.0,inf,26.15,3.0,5.5,54.5,1.0,2.0,50.0,0.0,0.5,0.0,2.0,3.5,57.1,1.273,0.64
Andre Roberson,G,79,79.0,30.1,6.6,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6,1.5,9.64,2.7,5.9,46.4,0.6,2.3,24.5,0.6,1.4,42.3,2.2,3.5,60.9,1.127,0.51
Doug McDermott,SF,22,1.0,19.5,6.6,0.3,2.0,2.2,0.6,0.1,0.0,0.3,1.0,2.2,9.32,2.5,5.6,45.2,1.0,2.6,36.2,0.5,0.8,70.6,1.6,3.0,53.0,1.169,0.54
Alex Abrines,G,68,6.0,15.5,6.0,0.3,1.0,1.3,0.6,0.5,0.1,0.5,1.7,1.2,10.11,2.0,5.0,39.3,1.4,3.6,38.1,0.6,0.7,89.8,0.6,1.4,42.6,1.1909999999999998,0.53
Domantas Sabonis,PF,81,66.0,20.1,5.9,0.6,3.0,3.6,1.0,0.5,0.4,1.0,2.5,1.0,6.93,2.4,5.9,39.9,0.6,2.0,32.1,0.5,0.8,65.7,1.7,4.0,43.8,0.996,0.45
Anthony Morrow,SG,40,7.0,15.7,5.8,0.3,0.5,0.7,0.5,0.6,0.1,0.2,1.0,3.2,9.27,2.2,5.6,38.6,0.9,3.0,29.4,0.6,0.7,88.5,1.3,2.6,49.0,1.031,0.46
Joffrey Lauvergne,F,50,0.0,14.8,5.7,1.0,2.6,3.7,1.0,0.4,0.1,0.8,1.4,1.3,12.95,2.2,4.9,45.5,0.5,1.6,34.6,0.7,1.2,63.8,1.7,3.3,50.6,1.172,0.51
Jerami Grant,PF,78,4.0,19.1,5.4,0.5,2.1,2.6,0.6,0.4,1.0,0.5,1.8,1.1,10.33,1.9,4.0,46.9,0.6,1.5,37.7,1.1,1.8,61.9,1.3,2.5,52.3,1.354,0.54
Cameron Payne,PG,20,0.0,16.0,5.3,0.1,1.5,1.6,2.0,0.5,0.2,0.8,1.9,2.5,6.15,2.2,6.5,33.1,0.8,2.6,30.8,0.2,0.2,100.0,1.4,3.9,34.6,0.815,0.39
Ersan Ilyasova,F,3,0.0,20.7,5.0,0.7,4.7,5.3,0.3,1.0,0.3,1.3,1.7,0.3,6.88,2.0,5.3,37.5,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.3,75.0,0.938,0.47
Norris Cole,F,13,0.0,9.6,3.3,0.0,0.8,0.8,1.1,0.6,0.0,0.5,1.4,2.0,5.44,1.2,4.0,30.8,0.2,1.0,23.1,0.6,0.8,80.0,1.0,3.0,33.3,0.8270000000000001,0.34
Semaj Christon,PG,64,1.0,15.2,2.9,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,3.0,5.72,1.2,3.5,34.5,0.2,1.0,19.0,0.3,0.5,54.8,1.0,2.5,40.6,0.821,0.37
Kyle Singler,F,32,2.0,12.0,2.8,0.3,1.3,1.5,0.3,0.2,0.2,0.3,0.9,0.8,5.93,1.1,2.6,41.0,0.2,1.2,18.9,0.4,0.5,76.5,0.8,1.4,58.7,1.06,0.45
Nick Collison,F,20,0.0,6.4,1.7,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,3.0,12.95,0.7,1.2,60.9,0.0,0.1,0.0,0.3,0.4,62.5,0.7,1.1,63.6,1.435,0.61
Total,okc,82,,,106.6,12.2,34.4,46.6,21.0,7.9,5.0,14.6,20.9,1.4,,39.5,87.4,45.2,8.4,25.8,32.7,19.2,25.8,74.5,31.0,61.6,50.4,1.219,0.5
Evan Fournier,SG,68,66.0,32.9,17.2,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,1.4,13.99,6.0,13.7,43.9,1.9,5.3,35.6,3.3,4.1,80.5,4.1,8.4,49.1,1.255,0.51
Serge Ibaka,PF,56,56.0,30.5,15.1,1.8,5.0,6.8,1.1,0.6,1.6,1.2,2.5,0.9,17.54,6.1,12.6,48.8,1.5,3.8,38.8,1.4,1.6,84.6,4.6,8.7,53.2,1.203,0.55
Nikola Vucevic,C,75,55.0,28.8,14.6,2.3,8.0,10.4,2.8,1.0,1.0,1.6,2.4,1.8,19.19,6.4,13.7,46.8,0.3,1.0,30.7,1.4,2.1,66.9,6.1,12.7,48.1,1.063,0.48
Elfrid Payton,PG,82,58.0,29.4,12.8,1.1,3.6,4.7,6.5,1.1,0.5,2.2,2.2,3.0,17.25,5.2,11.1,47.1,0.5,1.8,27.4,1.8,2.6,69.2,4.8,9.3,50.9,1.147,0.49
Aaron Gordon,PF,80,72.0,28.7,12.7,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,1.7,14.52,4.9,10.8,45.4,1.0,3.3,28.8,2.0,2.7,71.9,4.0,7.5,52.8,1.178,0.5
Terrence Ross,SG,24,24.0,31.2,12.5,0.2,2.7,2.8,1.8,1.4,0.5,1.5,2.5,1.2,11.12,4.8,11.1,43.1,1.9,5.6,34.1,1.0,1.1,85.2,2.9,5.5,52.3,1.12,0.52
Jeff Green,PF,69,11.0,22.2,9.2,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,1.1,10.57,3.2,8.1,39.4,0.8,2.8,27.5,2.1,2.4,86.3,2.4,5.3,45.8,1.143,0.44
Jodie Meeks,G,36,10.0,20.5,9.1,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,1.3,13.15,2.9,7.1,40.2,1.6,3.8,40.9,1.8,2.1,87.8,1.3,3.3,39.5,1.2770000000000001,0.51
D.J. Augustin,PG,78,20.0,19.7,7.9,0.2,1.3,1.5,2.7,0.4,0.0,1.2,1.3,2.3,11.01,2.5,6.6,37.7,1.2,3.5,34.7,1.7,2.1,81.4,1.3,3.1,41.2,1.1909999999999998,0.47
Bismack Biyombo,C,81,27.0,22.1,6.0,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5,0.8,12.23,2.2,4.2,52.8,0.0,0.0,0.0,1.5,2.9,53.4,2.2,4.2,52.8,1.425,0.53
Mario Hezonja,F,65,2.0,14.8,4.9,0.3,1.9,2.2,1.0,0.5,0.2,0.9,1.1,1.1,7.27,1.8,5.1,35.5,0.7,2.2,29.9,0.6,0.8,80.0,1.1,2.9,39.8,0.961,0.42
C.J. Watson,PG,62,9.0,16.3,4.5,0.3,1.2,1.4,1.8,0.7,0.0,0.8,1.4,2.4,9.3,1.5,4.0,38.7,0.5,1.7,30.5,0.9,1.1,86.4,1.0,2.3,44.8,1.133,0.45
Anthony Brown,F,2,0.0,8.0,4.5,1.0,2.5,3.5,1.0,0.0,0.0,0.5,1.0,2.0,18.57,2.0,4.5,44.4,0.5,1.5,33.3,0.0,0.0,0.0,1.5,3.0,50.0,1.0,0.5
Marcus Georges-Hunt,F,5,0.0,9.6,2.8,0.2,1.6,1.8,0.6,0.2,0.0,0.4,1.0,1.5,10.25,0.4,1.4,28.6,0.2,0.4,50.0,1.8,2.0,90.0,0.2,1.0,20.0,2.0,0.36
Damjan Rudez,SF,45,0.0,7.0,1.8,0.1,0.4,0.6,0.4,0.3,0.0,0.2,0.7,2.2,6.38,0.7,2.0,35.2,0.4,1.4,31.3,0.0,0.0,0.0,0.2,0.5,45.8,0.932,0.47
Stephen Zimmerman,C,19,0.0,5.7,1.2,0.6,1.3,1.8,0.2,0.1,0.3,0.2,0.9,1.3,7.32,0.5,1.6,32.3,0.0,0.0,0.0,0.2,0.3,60.0,0.5,1.6,32.3,0.742,0.32
CJ Wilcox,G,22,0.0,4.9,1.0,0.2,0.4,0.5,0.5,0.1,0.0,0.3,0.4,2.0,2.9,0.4,1.4,25.8,0.1,0.7,20.0,0.1,0.1,100.0,0.2,0.7,31.3,0.677,0.31
Arinze Onuaku,PF,8,0.0,3.5,0.5,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.4,1.0,5.79,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0,1.0,0.5
Patricio Garino,SG,5,0.0,8.6,0.0,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,0.0,-9.22,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
Total,orl,82,,,101.1,9.8,33.3,43.2,22.2,7.1,4.8,12.8,19.3,1.7,,38.3,87.0,44.0,8.5,26.1,32.8,16.0,21.4,74.7,29.7,60.9,48.8,1.162,0.49
Joel Embiid,C,31,31.0,25.4,20.2,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,0.6,24.15,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,5.3,10.7,49.5,1.462,0.51
Ersan Ilyasova,F,53,40.0,27.3,14.8,1.3,4.6,5.9,1.8,0.6,0.3,1.5,2.5,1.2,15.44,5.4,12.2,44.0,2.0,5.6,35.9,2.1,2.7,76.8,3.4,6.6,50.9,1.213,0.52
Robert Covington,PF,67,67.0,31.6,12.9,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,0.8,13.27,4.4,10.9,39.9,2.0,6.1,33.3,2.1,2.6,82.2,2.3,4.8,48.4,1.18,0.49
Dario Saric,PF,81,36.0,26.3,12.8,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,1.0,12.84,4.7,11.4,41.1,1.3,4.2,31.1,2.1,2.7,78.2,3.4,7.2,46.9,1.122,0.47
Jahlil Okafor,C,50,33.0,22.7,11.8,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,0.6,14.88,4.8,9.4,51.4,0.0,0.0,0.0,2.1,3.2,67.1,4.8,9.4,51.4,1.253,0.51
Jerryd Bayless,G,3,1.0,23.7,11.0,1.0,3.0,4.0,4.3,0.0,0.0,3.0,1.3,1.4,8.79,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,3.0,9.0,33.3,1.031,0.38
Alex Poythress,F,6,1.0,26.2,10.7,1.8,3.0,4.8,0.8,0.5,0.2,0.5,2.3,1.7,13.04,4.2,9.0,46.3,1.0,3.2,31.6,1.3,1.7,80.0,3.2,5.8,54.3,1.185,0.52
Richaun Holmes,PF,57,17.0,20.9,9.8,1.6,3.8,5.5,1.0,0.7,0.9,1.0,2.4,1.1,18.61,4.0,7.2,55.8,0.5,1.4,35.1,1.3,1.8,69.9,3.6,5.9,60.6,1.357,0.59
Nik Stauskas,G,80,27.0,27.4,9.5,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,1.5,9.05,3.1,7.9,39.6,1.7,4.5,36.8,1.5,1.9,81.3,1.5,3.4,43.3,1.192,0.5
Gerald Henderson,SG,72,41.0,23.2,9.2,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,1.8,10.81,3.3,7.7,42.4,0.8,2.4,35.3,1.8,2.3,80.6,2.4,5.3,45.6,1.199,0.48
Nerlens Noel,C,29,7.0,19.4,8.9,1.6,3.4,5.0,1.0,1.5,0.9,1.0,2.4,1.0,20.87,3.7,6.0,61.1,0.0,0.0,0.0,1.5,2.2,68.3,3.7,6.0,61.5,1.469,0.61
Justin Anderson,F,24,8.0,21.6,8.5,1.3,2.8,4.0,1.4,0.5,0.3,1.1,1.9,1.3,12.92,3.1,6.7,46.6,0.9,3.0,29.2,1.3,1.7,78.0,2.3,3.7,60.7,1.261,0.53
Shawn Long,C,18,0.0,13.0,8.2,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,1.0,24.22,3.4,6.1,56.0,0.4,1.1,36.8,1.1,1.9,54.3,3.0,5.0,60.0,1.358,0.59
Jerami Grant,PF,2,0.0,20.5,8.0,0.0,3.0,3.0,0.0,0.0,2.0,1.5,2.5,0.0,3.04,3.0,8.5,35.3,0.0,1.0,0.0,2.0,4.0,50.0,3.0,7.5,40.0,0.941,0.35
Sergio Rodriguez,PG,68,30.0,22.3,7.8,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,2.7,11.13,3.1,7.9,39.2,1.4,3.7,36.5,0.3,0.4,66.7,1.7,4.2,41.5,0.9890000000000001,0.48
T.J. McConnell,PG,81,51.0,26.3,6.9,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,3.4,13.73,2.9,6.3,46.1,0.1,0.7,20.0,0.9,1.1,81.1,2.8,5.6,49.2,1.0859999999999999,0.47
Timothe Luwawu-Cabarrot,SG,69,19.0,17.2,6.4,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,1.0,8.51,2.1,5.2,40.2,0.7,2.3,31.1,1.5,1.8,85.4,1.4,2.9,47.5,1.2329999999999999,0.47
Hollis Thompson,F,31,1.0,18.1,5.5,0.5,2.2,2.7,0.8,0.5,0.2,0.3,1.8,2.9,9.02,2.1,5.1,41.5,0.8,2.3,36.6,0.4,0.6,65.0,1.3,2.8,45.5,1.075,0.5
Chasson Randle,G,8,0.0,9.3,5.3,0.0,0.6,0.6,0.8,0.4,0.1,0.4,1.4,2.0,17.78,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100.0,0.8,1.4,54.5,1.615,0.58
Tiago Splitter,C,8,0.0,9.5,4.9,1.0,1.8,2.8,0.5,0.1,0.1,0.8,1.0,0.7,15.06,1.8,3.9,45.2,0.3,0.8,33.3,1.1,1.4,81.8,1.5,3.1,48.0,1.258,0.48
Justin Harper,PF,3,0.0,10.3,4.0,0.7,1.0,1.7,0.7,0.0,0.0,1.3,0.7,0.5,5.02,1.7,4.0,41.7,0.7,2.3,28.6,0.0,0.0,0.0,1.0,1.7,60.0,1.0,0.5
Total,phi,82,,,102.4,9.8,33.0,42.8,23.8,8.4,5.1,16.0,21.9,1.5,,37.7,85.2,44.2,10.1,29.8,34.0,17.0,22.0,77.1,27.5,55.5,49.6,1.202,0.5
Devin Booker,SG,78,78.0,35.0,22.1,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,1.1,14.64,7.8,18.3,42.3,1.9,5.2,36.3,4.7,5.7,83.2,5.9,13.2,44.7,1.206,0.47
Eric Bledsoe,PG,66,66.0,33.0,21.1,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,1.9,20.56,6.8,15.7,43.4,1.6,4.7,33.5,5.9,6.9,84.7,5.2,11.0,47.7,1.344,0.48
T.J. Warren,SF,66,59.0,31.0,14.4,1.9,3.2,5.1,1.1,1.2,0.6,0.9,2.7,1.3,15.64,6.1,12.3,49.5,0.4,1.5,26.5,1.8,2.3,77.3,5.7,10.8,52.7,1.168,0.51
Brandon Knight,G,54,5.0,21.1,11.0,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,1.5,12.41,3.9,9.7,39.8,0.8,2.6,32.4,2.4,2.9,85.7,3.0,7.1,42.5,1.133,0.44
Marquese Chriss,SF,82,75.0,21.3,9.2,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,0.6,12.38,3.5,7.7,44.9,0.9,2.7,32.1,1.4,2.2,62.4,2.6,5.0,52.0,1.1909999999999998,0.51
Tyson Chandler,C,47,46.0,27.6,8.4,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,0.5,16.63,3.3,4.9,67.1,0.0,0.0,0.0,1.9,2.6,73.4,3.3,4.9,67.1,1.7409999999999999,0.67
Alex Len,C,77,34.0,20.3,8.0,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,0.4,15.04,3.0,6.0,49.7,0.0,0.2,25.0,1.9,2.7,72.1,2.9,5.9,50.3,1.324,0.5
Alan Williams,C,47,0.0,15.1,7.4,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,0.6,19.59,2.9,5.7,51.7,0.0,0.0,0.0,1.5,2.4,62.5,2.9,5.7,51.9,1.296,0.52
